Filename,Original,Translate
fiore_135.csv,"Vi priego, Malabocca, c’ascoltiate;","Ti prego, Mouth Cattiva, ascoltami."
fiore_135.csv,"Ché, quand’uon conta pura ver[i]tate,","perché quando si dice la verità onesta,"
fiore_135.csv,"Molt’è folle colu’, che no•lla crede.",chi non lo crede è molto sciocco.
fiore_135.csv,Vo’ sete ben ciertano che•ll’uon non vede,Si può essere abbastanza sicuri che non ci sono prove
fiore_135.csv,Che ’l valletto vi porti nimistade;,"che il giovane ragazzo ti porta l'odio,"
fiore_135.csv,Sed egli amasse tanto l’amistade,se amasse l'amicizia
fiore_135.csv,"Del Fior, quanto vo’ dite, a buona fede,","del Fiore quanto dici, e fedelmente,"
fiore_135.csv,"Egli à gran peza ch’e’ v’avria morto,","Ti avrebbe ucciso molto tempo fa,"
fiore_135.csv,Avendogli voi fatto tal oltraggio.,Visto che gli hai fatto un torto del genere.
fiore_135.csv,"Ma non vi pensa e non si n’è acorto,","Ma egli non vede le cose in questo modo, né è pronto a,"
fiore_135.csv,E tuttor sì vi mostra buon coragio:,e ti mostra sempre gentilezza
fiore_135.csv,"E’ servirebevi a dritto e a torto,",e ti servirebbe nel bene e nel male
fiore_135.csv,"Come que’ ch’è cortese, e prode, e saggio».",come qualcuno che è cortese e valoroso e saggio.
fiore_136.csv,Ser Malabocca si fu ripentuto,Ser Bad Mouth si era pentito
fiore_136.csv,"Di ciò, ch’egli avea detto o perpensato,","di quello che ha detto o anche pensato,"
fiore_136.csv,Ched e’ credette ben aver fallato;,perché sapeva di aver commesso un errore.
fiore_136.csv,Sì disse a Falsenbiante: «Il vostro aiuto,"Così, ha detto a False sembrando:"
fiore_136.csv,"Convien ch’i’ agia, ch’i’ non sia perduto».","Ho il vostro aiuto, in modo che la mia anima non possa essere perso."
fiore_136.csv,"E, mantenente si fu inginochiato,",E subito si inginocchiò
fiore_136.csv,E’ disse: «I’ si vogli’esser confessato,"e disse: ""Voglio confessare"
fiore_136.csv,"D’ognie peccato,   che m’è avenuto».",ogni peccato che ho commesso.
fiore_136.csv,"Astinenza-Costretta il prese allora,","L'astinenza forzata l'ha afferrato allora,"
fiore_136.csv,"Che•ss’era molto ben sobarcolata,","perché aveva sciolto un po' i suoi vestiti,"
fiore_136.csv,E Falsenbiante col rasoio lavora:,e False Seeming va a lavorare con il suo rasoio:
fiore_136.csv,A Mala-Bocca la gola à tagliata.,Ha tagliato la gola a Mouth Cattivo.
fiore_136.csv,E po’ ruper la porta san’ dimora:,E poi hanno rotto il cancello senza indugio:
fiore_136.csv,Largheza e Cortesia l’àno passata.,La generosita' e Lady Courtesy l'hanno attraversata.
fiore_137.csv,Tutti quatro passarono il portale,Tutti e quattro hanno attraversato il portale.
fiore_137.csv,E si trovarono dentro a la porpresa.,"all'interno delle mura hanno trovato la Vecchia Donna,"
fiore_137.csv,"La Vechia, che del castro era sciesa,",che era sceso dalla torre.
fiore_137.csv,"Quando gli vide, le ne parve male,","Quando li ha visti, le cose le sono sembrate brutte,"
fiore_137.csv,Ma tuttavia non ne fecie segniale.,ma non ne diede alcun segno.
fiore_137.csv,"Largheza e Cortesia sì l’àno atesa,",Generosità e Lady Courtesy l'aspettavano
fiore_137.csv,"E disserle: «Madonna, san’ difesa","e disse: Mia Signora, senza alcuna opposizione"
fiore_137.csv,Potete prender quanto il nostro vale:,"puoi prendere tutti i nostri oggetti di valore,"
fiore_137.csv,"Chéd egli è vostro, sanza farne parte.","perché sono tuoi, completamente,"
fiore_137.csv,"E sì ve ne doniàn già la sagina,","e così vi offriamo questa opportunità,"
fiore_137.csv,E sopra tutto vi vogliàn far carte».,"e, soprattutto, desideriamo redigere i documenti appropriati."
fiore_137.csv,"La Vechia, che sapea ben la dottrina,","La Vecchia Donna che conosceva bene la teoria,"
fiore_137.csv,"Ché molte volte avea studiato l’arte,","da quando aveva praticato questa arte molte volte,"
fiore_137.csv,"Gline marzìa molto, e gline ’nchina.",rese loro grazie e archi a loro.
fiore_138.csv,Falsenbiante a la Vechia sì à detto:,Falso aspetto ha detto alla vecchia donna:
fiore_138.csv,"«Per Dio, gientil madonna preziosa,","Nel nome di Dio, signora nobile e raffinata,"
fiore_138.csv,"Che senpre foste e siete pietosa,","che sei stato e sei sempre misericordioso,"
fiore_138.csv,Che vo’  agiate merzé del buon valletto!,Che possiate avere pieta' per il giovanotto!
fiore_138.csv,Ch’e’ vi piaccia portarle un gioeletto,Che possiate prendervi un gioiello
fiore_138.csv,Da la sua parte a quella graziosa,a nome suo a quella graziosa
fiore_138.csv,"Bellacoglienza, che gli fu nascosa,","Benvenuto bello, che era nascosto da lui,"
fiore_138.csv,De ch’egli à avuto il cuor molto distr[e]tto.,per la quale il suo cuore è stato terribilmente angosciato!
fiore_138.csv,"Vedete qui fermagli, ch’e’ le manda,",Guarda qui i pettini che le manda.
fiore_138.csv,"E queste anella, e questi intrecciatoi,",e questi anelli e questi nastri di seta;
fiore_138.csv,Ancora questa [tra]nobil ghirlanda.,e anche questa nobile ghirlanda.
fiore_138.csv,Il fatto suo si tien tratutto a voi;,Il suo destino ti è completamente affidato.
fiore_138.csv,Ciascun di noi  per sé ’l vi racomanda.,Ognuno di noi gli dà la nostra benedizione:
fiore_138.csv,Del fatto vostro penserén ben noi».,per quanto riguarda la vostra situazione ci prenderemo cura di questo.
fiore_139.csv,"La Vechia sì rispuose san’ tardare,",La Vecchia Donna rispose senza indugio:
fiore_139.csv,"Ché ’l male e ’l ben sapea, quantunque n’era:",perché era un'esperta del bene e del male;
fiore_139.csv,"«Vo’ mi fate [co]sì dolze preghera,",Mi fai una richiesta così dolce
fiore_139.csv,Ch’i’ no lo vi saprei giamai vietare.,che non potrei mai rifiutarti.
fiore_139.csv,Questi gioelli i’ sì vo’ ben portare,Sono lieto di prendere e dare
fiore_139.csv,"E dargli nella più bella maniera,",questi gioielli nel migliore dei modi
fiore_139.csv,"Che io potrò; ma una lingua fiera,","che io posso, ma una lingua malvagia"
fiore_139.csv,"Che quaentr’è, mi fa molto dottare,","che abita tra queste mura mi rende molto timoroso,"
fiore_139.csv,"E•cciò è Malabocca maldiciente,","cioè Mouth cattivo, il calunniatore,"
fiore_139.csv,"Che truova ognie dì nuovi misfatti,","che ogni giorno pensa a nuovi crimini,"
fiore_139.csv,"Né non riguarda amico, né parente».",e non si prende cura di amici o parenti.
fiore_139.csv,"«No ’l ridottate più giamai a’ fatti,","Non temere più le sue opere,"
fiore_139.csv,"Ché noi sì•ll’abiàn morto, quel dolente,",perché abbiamo ucciso quel disgraziato
fiore_139.csv,Sanza ch’e’ ’n noi trovasse trieva o patti.,senza dargli alcuna tregua o condizioni.
fiore_140.csv,Ciertana mente noi gli abiàn seghata,Sicuramente abbiamo tagliato attraverso
fiore_140.csv,"La gola, e’ giacie morto nel fossato.","la sua gola, e giace morto nel fossato."
fiore_140.csv,"E’ nonn-à guari che noi l’abiàn gittato,",Non molto tempo fa l'abbiamo lanciato li'.
fiore_140.csv,E ’l Diavolo si n’à l’anima portata».,e il diavolo gli tolse l'anima.
fiore_140.csv,La Vechia sì rispuose: «Or è amendata,A questo la Vecchia donna ha risposto: Ora la nostra situazione
fiore_140.csv,"Nostra bisognia, po’ ch’egli è sì andato.","è migliorato, dal momento che egli non è più con noi."
fiore_140.csv,"Cholui, chu’ vo’ m’avete acomandato,",Metterò ogni mio pensiero a servire
fiore_140.csv,I’ metterò   in servirlo mia pensata.,quella che mi hai raccomandato.
fiore_140.csv,Dit’al valetto ch’i’ ne parleròe:,Di' al ragazzo che parla a suo nome.
fiore_140.csv,"Quando vedrò   che ’l fatto sia ben giunto,","quando vedo che il tempo è maturo,"
fiore_140.csv,I’ tutta sola a chieder sì•ll’andròe».,Vai tutto solo a prenderlo.
fiore_140.csv,"Allor si parte, ed ivi fecie punto,","Poi se ne va, e mette fine alle sue parole,"
fiore_140.csv,E tutti quanti a Dio gli acomandòe.,e li raccomandarono tutti a Dio.
fiore_140.csv,Molto mi parve che ’l fatto sie ’n punto.,Mi sembrava che le cose stessero andando molto bene.
fiore_141.csv,Dritta a la camera a la donna mia,"La Vecchia Donna andò dritta alla mia camera da signora,"
fiore_141.csv,"N’andò   la Vechia, quanto può, trotando,","trotterellava il piu' in fretta possibile,"
fiore_141.csv,"E quella la trovò molto pensando,","e la trovò in uno stato molto ansioso,"
fiore_141.csv,Come se fosse d’una voglia ria.,Come se fosse di pessimo umore.
fiore_141.csv,"Crucciosa so ch’era, ché non ridea.","So che era preoccupata, perché non sorrideva:"
fiore_141.csv,"Sì tosto alor la va riconfor’ dando,","la Vecchia Donna cominciò rapidamente a consolarla,"
fiore_141.csv,"E disse: «Figluola mia,   io ti comando","dicendo: Figlio mio, suggerisco"
fiore_141.csv,Che•ttu nonn-entri già in malinconia;,che tu non cada preda della malinconia;
fiore_141.csv,E ve’•cciò che tu’ amico ti presenta».,vedere ciò che il tuo amico ti ha dato.
fiore_141.csv,"Allor le mostra quelle gioielette,",A quel punto le mostra quei bei gioielli
fiore_141.csv,Pregando   la c’a prenderl’aconsenta:,e le chiede di accettarli:
fiore_141.csv,«Reguarda com’elle son belle e nette».,Guarda come sono belle e belle.
fiore_141.csv,E quell’a domandar non fu già lenta,E la giovane donna non è stata lenta a chiedere
fiore_141.csv,"Chi era colui, che gliele tramette.",chi è stato a mandarli a lei.
fiore_142.csv,"«Il bel valetto, di chu’ biasmo avesti","Il bel ragazzo per il quale una volta sei stato punito,"
fiore_142.csv,"Giadiss’èsi colui, che•lle ti manda","è lui che te li manda,"
fiore_142.csv,"E ’l rimanente, c’à, è a tua comanda.",e gli altri che ha sono al tuo comando:
fiore_142.csv,Unquanche huon più cortese non vedesti:,Non hai mai visto un uomo piu' raffinato.
fiore_142.csv,"E’ prieghati, se mai ben gli volesti,","E ti supplica, se mai lo avrai amato,"
fiore_142.csv,"Che, per l’amor di lui, questa ghirlanda",che per amore di lui devi indossare
fiore_142.csv,Degie portare; e’ sì sé racomanda,"questa ghirlanda, e così si mette"
fiore_142.csv,Del tutto a•tte: gran peccato faresti,"completamente in tuo potere. Tu commetteresti un grande peccato,"
fiore_142.csv,Se ’l su’ presente tu gli rifusassi;,se rifiutassi il suo dono.
fiore_142.csv,"Ch’i’ son ciertana ch’e’ si disperebbe,","Per certo che si dispererebbe,"
fiore_142.csv,Se•ttu così del tutto lo sfidassi;,se tu fossi in questo modo per scoraggiarlo completamente;
fiore_142.csv,"Ché quanto, ch’e’ potesse, e’ sì farebe","perche' avrebbe fatto il piu' possibile per te,"
fiore_142.csv,"Per te, e sofferria che•llo ’ngaggiassi,","e lui non si opporrebbe, anche se tu dovessi impegnarlo,"
fiore_142.csv,"E, se ’l vendessi, sì gli piacierebe».","e, se doveste venderlo, sarebbe ugualmente soddisfatto."
fiore_143.csv,"«Madonna, i’ dubito tanto Gielosia","Mia Signora, temo tanto la gelosia"
fiore_143.csv,Ch’esto presente prender non osasse;,che non oserei accettare questo dono;
fiore_143.csv,Ché•sse domane ella mi domandasse:,perché se domani mi chiedesse:
fiore_143.csv,"“Chi ’l ti donò?”, io come le diria?».",Chi te l'ha dato? Cosa le direi?
fiore_143.csv,"«Risposta buona i’ non ti cieleria,",Non vorrei nascondere una buona risposta da voi:
fiore_143.csv,"Che, s’ogni’altra risposta ti falasse,","se un'altra risposta ti deludesse,"
fiore_143.csv,"Sì dì almen ched i’ la ti donasse,","puoi almeno dire che te l'ho dato,"
fiore_143.csv,Ed i’ le dirò ben ch’e’ così sia».,e I. dirle che questo è il caso.
fiore_143.csv,"Allor la Vechia la ghirlanda prese,",Poi la Vecchia Donna prese la ghirlanda
fiore_143.csv,E ’n su le treccie bionde a la pulciella,"e mettila sulla giovane donna che ha trecce d'oro,"
fiore_143.csv,"La puose, e quella   guar’ non si contese.",e lei non resisteva troppo.
fiore_143.csv,"E po’ prese   lo spechio, e sì•ll’apella,","E poi ha preso lo specchio e la chiama,"
fiore_143.csv,"E disse: «Vien’ qua, figluola cortese,","Dicendo: Vieni qui, figlia gentile."
fiore_143.csv,Riguardati se•ttu sè punto bella!».,"Guarda te stesso, e vedere come sei bella!"
fiore_144.csv,Alor Bellacoglienza più non tarda:,Così il benvenuto giusto non ritarda.
fiore_144.csv,"In mantenente lo spechi’ebe in mano,","Appena ha preso lo specchio in mano,"
fiore_144.csv,Si vide il viso suo umile   e piano;,vide il suo volto umile e onesto:
fiore_144.csv,Per molte volte nello spechio guarda.,Si guarda molte volte allo specchio.
fiore_144.csv,"La Vechia, che•ll’avea presa en sua guarda,","La Vecchia Donna, che l'aveva presa sotto la sua ala,"
fiore_144.csv,"Le giura e dicie: «Per lo Dio sovrano,","giura a lei dicendo: ""In nome di Dio il sovrano,"
fiore_144.csv,"Ch’unquanche Isotta, l’amica Tristano,","Isolato, amico di Tristan, non ha mai..."
fiore_144.csv,"Come tu•ssè, figluola mia gientile.","così com'è, mia nobile figlia."
fiore_144.csv,"Or convien che•ttu abie il mi’ consiglio,","E' meglio che tu abbia il mio consiglio,"
fiore_144.csv,Che cader non potessi in luogo vile.,in modo da non cadere in una brutta situazione.
fiore_144.csv,"Se non sai guar’, i’ non mi maraviglio,","Non sono sorpreso se non sai molto,"
fiore_144.csv,"Ché giovan uon non puot’esser sottile,","perché un giovane non può essere saggio,"
fiore_144.csv,"Chéd i’, quanto più vivo, più asottiglio.",perché più a lungo vivo il più saggio io divento.
fiore_145.csv,"Figluola mia, cortese ed insegniata,","Mia cara figlia nobile e ben allevata,"
fiore_145.csv,La tua gran gioia si è ancor a venire.,La tua grande gioia deve ancora venire.
fiore_145.csv,"Or me convien me piangier e languire,","Ora è il mio tempo di piangere e languire,"
fiore_145.csv,"Ché•lla mia sì se n’è tutta passata,","perché la mia gioia è completamente finita,"
fiore_145.csv,"Né non fie mai per me più ritrovata,","e non lo troverò mai più,"
fiore_145.csv,Chéd ella mi giurò di non reddire.,perché mi ha giurato che non sarebbe tornato.
fiore_145.csv,"Or n’ò ’n consigliar te, che dé’ sentire","Ora voglio consigliarvi, chi deve sentire"
fiore_145.csv,"Il caldo del brandone, che sie avisata",il calore della fiamma dell'Amore: bisogna stare attenti
fiore_145.csv,Che non faciessi sì come fec’io:,non fare come ho fatto io;
fiore_145.csv,"De ch’i’   son trista, quand’e’ men ri[menbra]",per il quale io mi ricordo
fiore_145.csv,Ch’i’   non posso tornare a lavorio.,che non posso tornare ad amare i lavoratori.
fiore_145.csv,Per ch’i’ te dico ben ched e’ mi senbra.,"Pertanto, vi dirò come mi sembrano le cose:"
fiore_145.csv,"Se•ttu creder vorà’ ’l consiglio mio,","se vuoi seguire il mio consiglio,"
fiore_145.csv,"Tu sì non perderai aver, né menbra.",non perdete le ricchezze degli uomini o i loro corpi.
fiore_146.csv,Se del giuoco d’amor i’ fosse essuta,Se fossi stato un vero esperto
fiore_146.csv,"Ben sagia, quand’i’ era giovanella,","nel gioco dell'amore quando ero giovane,"
fiore_146.csv,"I’ sare’ richa più che damigiella,",Sarei più ricco di qualsiasi nobile donna.
fiore_146.csv,"O donna, che•ttu agie ogi veduta:","o signora, che potete vedere oggi."
fiore_146.csv,Ch’i’ fu’ sì trapiaciente in mia venuta,Ero cosi' felice nella mia giovinezza.
fiore_146.csv,Che per tutto corea la novella,che la notizia si diffondeva ovunque
fiore_146.csv,"Com’i’ era cortese, e giente, e bella.","di quanto ero gentile, nobile e bello;"
fiore_146.csv,"Ma•cciò mi pesa, ch’i’ non fu’ saputa.",ma ciò che mi preoccupa è che non sono stato saggio.
fiore_146.csv,"Or s’i’ mi doglio, quand’i’ mi rimiro","Così ora mi addoloro, quando mi guardo"
fiore_146.csv,"Dentro a lo spechio, ed i’ vego invechiarmi,",nello specchio e vedermi invecchiato:
fiore_146.csv,Molto nel mi’ cuore me n’adiro.,Mi arrabbio molto nel cuore.
fiore_146.csv,"Ver è ched i’ di ciò non posso atarmi,","Per essere sicuri, non posso farne a meno."
fiore_146.csv,"Sì che per molte volte ne sospiro,","e così sospiro spesso,"
fiore_146.csv,Quand’i’ vegio biltate abandonarmi.,quando vedo la mia bellezza abbandonarmi.
fiore_147.csv,"Per tutto ’l mondo i’ era ricordata,","Come vi ho detto, sono stato festeggiato"
fiore_147.csv,"Com’io t’ò detto, de la mia  bieltate,","in tutto il mondo per la mia bellezza,"
fiore_147.csv,E molte zuffe ne fur cominciate,"e molte lotte iniziarono a causa di questo,"
fiore_147.csv,E molte gienti alcun’ora piagata;,e molte persone sono state spesso ferite.
fiore_147.csv,"Ché que’, che mi crede’ aver più legata,",A colui che pensava di avermi tutta per se'.
fiore_147.csv,Assa’ mostrav’i’ più di duritate:,Ho mostrato più durezza;
fiore_147.csv,"Le mie promesse gli venian fallate,","le mie promesse a lui non sono state mantenute,"
fiore_147.csv,C’altre persone m’avieno inarrata.,perché altri uomini mi avevano fidanzato con le loro promesse.
fiore_147.csv,Per molte volte m’era l’uscio rotto,Molte volte la mia porta era rotta
fiore_147.csv,"E tentennato, quand’io mi dormia;",mentre dormivo;
fiore_147.csv,"Ma già per ciò io non faciea lor motto,","ma nonostante questo non ho detto loro nulla,"
fiore_147.csv,"Perciò ched i’ avea altra conpagnia,",da quando ho avuto la compagnia di un altro uomo;
