Original,Translate_de_1
" Come si frange il sonno ove di butto nova luce percuote il viso chiuso, che fratto guizza pria che muoia tutto","Wie der Schlaf unterbrochen wird, wenn plötzlich ein Licht die geschlossenen Augen trifft, so verschwindet es allmählich nach und nach."
" così l’imaginar mio cadde giuso tosto che lume il volto mi percosse, maggior assai che quel ch’è in nostro uso","Also hörte meine Fantasie auf, als das Gesicht von einem Licht getroffen wurde, viel intensiver als das, das wir gewohnt sind."
" I’ mi volgea per veder ov’ io fosse, quando una voce disse ","Ich drehte mich um, um zu sehen, wo ich war, als eine Stimme sagte:"
" «Qui si monta», che da ogne altro intento mi rimosse","""Hier steigt man hinauf, und sie entfremdete mich von allem, was ich tun wollte."
" e fece la mia voglia tanto pronta di riguardar chi era che parlava, che mai non posa, se non si raffronta","Und er erfüllte mich mit einem solchen Wunsch, zu sehen, wen er redete, daß er nie ruhen würde, ohne ihn zu befriedigen."
" Ma come al sol che nostra vista grava e per soverchio sua figura vela, così la mia virtù quivi mancava","Aber meine Sehkraft war nicht ausreichend dafür, wie es wäre, wenn die Sonne unsere Augen blendet und uns nicht erlaubt, es für zu viel Helligkeit zu sehen."
" «Questo è divino spirito, che ne la via da ir sù ne drizza sanza prego, e col suo lume sé medesmo cela","Das ist ein göttlicher Geist, der uns auf den Weg hinaufleitet, ohne ihn zu beten, und mit seinem Glanz verbirgt er sein Aussehen."
" Sì fa con noi, come l’uom si fa sego",Er verhält sich mit uns wie der Mensch mit sich selbst
" ché quale aspetta prego e l’uopo vede, malignamente già si mette al nego","Denn wer die Not sieht und auf das Gebet wartet, der bereitet sich übel, seine Hilfe zu verleugnen."
 Or accordiamo a tanto invito il piede,"Jetzt beeilen wir uns, um seine Einladung zu erhalten"
" procacciam di salir pria che s’abbui, ché poi non si poria, se ’l dì non riede»","laßt uns hinaufgehen, ehe es dunkel wird; denn danach wäre es unmöglich, ehe der Tag wiederkommt."
" Così disse il mio duca, e io con lui volgemmo i nostri passi ad una scala","So sprach mein Meister, und mit ihm wandte ich meine Schritte auf eine Leiter."
" e tosto ch’io al primo grado fui, senti’mi presso quasi un muover d’ala e ventarmi nel viso e dir","Und als ich auf der ersten Stufe war, hörte ich neben meinem Gesicht einen Flügelschlag und einen Windhauch, und eine Stimme sprach:"
" ‘Beati pacifici, che son sanz’ ira mala’","""Selig sind die Sanftmütigen, die keinen bösen Zorn haben."""
" Già eran sovra noi tanto levati li ultimi raggi che la notte segue, che le stelle apparivan da più lati","Die letzten Sonnenstrahlen, denen die Nacht folgte, waren so hoch über uns, dass die Sterne auf vielen Seiten erschienen."
" ‘O virtù mia, perché sì ti dilegue?’, fra me stesso dicea, ","Ich sagte zwischen mir und mir: ""O meine Tugend, warum verlässt du mich so?"""
 ché mi sentiva la possa de le gambe posta in triegue,denn ich fühlte mich die Kraft meiner Beine gebrochen
" Noi eravam dove più non saliva la scala sù, ed eravamo affissi, pur come nave ch’a la piaggia arriva","Wir waren da, wo die Treppe nicht hinaufkam, und wir saßen da wie ein Schiff, das an die Landung kam."
" E io attesi un poco, s’io udissi alcuna cosa nel novo girone","Ich wartete ein wenig, um etwas Neues in diesem Rahmen zu hören."
" poi mi volsi al maestro mio, e dissi",dann wandte ich mich zurück zu meinem Meister und sagte:
" «Dolce mio padre, dì, quale offensione si purga qui nel giro dove semo? Se i piè si stanno, non stea tuo sermone»","Sag mir, welche Schuld hat mein Vater im Rahmen, wo wir sind? Wenn deine Füße stehen, so hör nicht auf zu lehren."
 Ed elli a me,Und er zu mir
" «L’amor del bene, scemo del suo dover, quiritta si ristora","""Hier wird die Liebe zum Guten geoffenbart, wenn seine Pflicht fehlt"
 qui si ribatte il mal tardato remo,"Hier wird das Ruder umbenannt, das zu langsam im Leben war."
" Ma perché più aperto intendi ancora, volgi la mente a me, e prenderai alcun buon frutto di nostra dimora»","Damit du aber noch deutlicher verstehst, so richte deine Aufmerksamkeit auf mich, und du wirst von unserem Halt gute Früchte haben."
" «Né creator né creatura mai», cominciò el, «figliuol, fu sanza amore, o naturale o d’animo","Er fing an, weder der Schöpfer noch irgendein Geschöpf, mein Sohn, war nie ohne Liebe, weder natürlich noch auserwählt,"
 e tu ’l sai,Und das weißt du genau.
" Lo naturale è sempre sanza errore, ma l’altro puote errar per malo obietto o per troppo o per poco di vigore","Die natürliche Liebe ist immer richtig, während die andere irren kann, weil sie auf ein falsches Objekt gerichtet ist, oder weil sie schwach oder übertrieben ist."
" Mentre ch’elli è nel primo ben diretto, e ne’ secondi sé stesso misura, esser non può cagion di mal diletto","Solange die Liebe zum ersten Guten gerichtet ist und gegenüber anderen ausgeglichen ist, kann es keine sündige Freude geben"
" ma quando al mal si torce, o con più cura o con men che non dee corre nel bene, contra ’l fattore adovra sua fattura","Aber wenn er sich zum Bösen wendet oder mit weniger oder größerem Eifer zum Guten läuft, als er sollte, dann wirkt das Geschöpf gegen seinen Schöpfer."
 Quinci comprender puoi ch’esser convene amor sementa in voi d’ogne virtute e d’ogne operazion che merta pene,"Daraus kannst du erkennen, daß die Liebe in dir zwangsläufig Ursache aller Tugenden und aller Handlungen ist, die es verdienen, bestraft zu werden."
" Or, perché mai non può da la salute amor del suo subietto volger viso, da l’odio proprio son le cose tute","Nun, da die Liebe niemals gegen die Rettung ihres Gegenstandes handeln kann, sind die Geschöpfe in bezug auf den Haß gegen sich selbst sicher."
" e perché intender non si può diviso, e per sé stante, alcuno esser dal primo, da quello odiare ogne effetto è deciso","und da kein Geschöpf von Gott getrennt werden kann und nicht für sich selbst stehen kann, ist es unmöglich, Gott zu hassen."
" Resta, se dividendo bene stimo, che ’l mal che s’ama è del prossimo","Bleibt, wenn meine Klassifizierung richtig ist, dass schlechte Liebe will das Böse des Nächsten"
 ed esso amor nasce in tre modi in vostro limo,und diese Liebe in eurer Natur entsteht auf drei verschiedene Weisen
" È chi, per esser suo vicin soppresso, spera eccellenza, e sol per questo brama ch’el sia di sua grandezza in basso messo","Es ist jemand, der hofft, daß er seinen Nachbarn mit Füßen tritt, und nur darum will er, daß er seine Größe verliert."
" è chi podere, grazia, onore e fama teme di perder perch’ altri sormonti, onde s’attrista sì che ’l contrario ama","Es ist jemand, der sich fürchtet, Macht, Gunst, Ehre und Ruhm zu verlieren, wenn ein anderer ihn überwindet, so betrübt er sich, daß er das Gegenteil wünscht."
" ed è chi per ingiuria par ch’aonti, sì che si fa de la vendetta ghiotto, e tal convien che ’l male altrui impronti","und es ist jemand, der sich zu schmücken scheint, weil er eine Beleidigung empfangen hat, so daß er Rache wünscht, und dann das Böse der andern bereitet."
 Questo triforme amor qua giù di sotto si piange,Diese dreifache Liebe wird in den darunter liegenden Rahmen bestraft
" or vo’ che tu de l’altro intende, che corre al ben con ordine corrotto","Jetzt will ich, dass du an den anderen denkst, der zum Guten läuft falsch"
" Ciascun confusamente un bene apprende nel qual si queti l’animo, e disira","Jeder versteht verwirrend ein höchstes Gut, daß er die Seele erfülle, und begehre es."
 per che di giugner lui ciascun contende,"Also versucht jeder, ihn zu erreichen."
" Se lento amore a lui veder vi tira o a lui acquistar, questa cornice, dopo giusto penter, ve ne martira","Wenn ihr verleitet werdet, nach ihm zu suchen oder ihn mit einer zu schwachen Liebe zu erreichen, so läßt dieser Rahmen euch die rechte Strafe verbüßen, nach Reue"
 Altro ben è che non fa l’uom felice,"Es gibt andere Güter, die den Menschen nicht glücklich machen"
" non è felicità, non è la buona essenza, d’ogne ben frutto e radice","ist nicht das wahre Glück, nicht das gute Wesen, das Frucht und Wurzel alles Guten ist."
" L’amor ch’ad esso troppo s’abbandona, di sovr’ a noi si piange per tre cerchi","Die Liebe, die sich zu sehr diesen Gütern hingibt, wird in den drei oberen Rahmen bestraft"
" ma come tripartito si ragiona, tacciolo, acciò che tu per te ne cerchi»","aber ich sage dir nicht, wie er dreiseitig ist, damit du ihn von dir aus suchst."
" Posto avea fine al suo ragionamento l’alto dottore, e attento guardava ne la mia vista s’io parea contento","Der berühmte Meister hatte seine Argumentation beendet und sah mich aufmerksam an, um zu sehen, ob ich zufrieden war."
" e io, cui nova sete ancor frugava, di fuor tacea, e dentro dicea","Und ich, der ich noch gequält war von dem Durst zu wissen, außen stumm und in mir sagte ich:"
 ‘Forse lo troppo dimandar ch’io fo li grava’,"""Vielleicht wird Virgilio durch meine zu viele Fragen geärgert werden"""
" Ma quel padre verace, che s’accorse del timido voler che non s’apriva, parlando, di parlare ardir mi porse","Aber der Vater der Wahrheit, der meine Sehnsucht erkannte, die sich nicht aus Furcht offenbarte, ermahnte mich mit seinen Worten, zu reden."
 Ond’ io,Also sagte ich:
" «Maestro, il mio veder s’avviva sì nel tuo lume, ch’io discerno chiaro quanto la tua ragion parta o descriva","Meister, mein Sehvermögen ist so stark von deinem Licht bedroht, dass ich alles sehe, was deine Argumentation trennt und analytisch ausdrückt."
" Però ti prego, dolce padre caro, che mi dimostri amore, a cui reduci ogne buono operare e ’l suo contraro»","Deshalb bitte ich dich, lieber Vater, mir zu erklären, was die Liebe ist, zu der du alle tugendhaften Taten und ihr Gegenteil zurückbringst."
" «Drizza», disse, «ver’ me l’agute luci de lo ’ntelletto, e fieti manifesto l’error de’ ciechi che si fanno duci","Und er sprach zu mir: Führe die scharfen Augen des Intellekts zu mir, und du wirst den Irrtum der Blinden erkennen, die vorgeben, zu führen."
" L’animo, ch’è creato ad amar presto, ad ogne cosa è mobile che piace, tosto che dal piacere in atto è desto","Die Seele, die mit Liebe geschaffen wird, bewegt sich zu allem, was ihr gefällt, sobald sie von der angenehmen Sache erfüllt wird."
" Vostra apprensiva da esser verace tragge intenzione, e dentro a voi la spiega, sì che l’animo ad essa volger face","Eure kognitive Fähigkeit zieht das Bild aus einer realen Sache und verarbeitet es in euch, so daß die Seele sich zu ihr hinleitet."
" e se, rivolto, inver’ di lei si piega, quel piegare è amor, quell’ è natura che per piacer di novo in voi si lega","Und wenn die Seele, so gerichtet, zu diesem Ding wendet, ist dieser Akt Liebe, es ist eine natürliche Haltung, die in erster Linie bindet in euch für die angenehme Sache"
" Poi, come ’l foco movesi in altura per la sua forma ch’è nata a salire là dove più in sua matera dura, ","Dann, wie das Feuer steigt nach oben durch seine Natur, die ihn treibt, um dorthin zu steigen, wo seine Materie dauert länger ,"
" così l’animo preso entra in disire, ch’è moto spiritale, e mai non posa fin che la cosa amata il fa gioire","so nährt die Seele der Liebe die Sehnsucht, die eine Bewegung des Geistes ist, und hört nicht auf, solange ihm das geliebte Ding Freude bereitet."
 Or ti puote apparer quant’ è nascosa la veritate a la gente ch’avvera ciascun amore in sé laudabil cosa,"Jetzt kannst du verstehen, wie weit die Wahrheit vor denen verborgen ist, die behaupten, jede Liebe sei lobenswert für sich selbst."
" però che forse appar la sua matera sempre esser buona, ma non ciascun segno è buono, ancor che buona sia la cera»","Denn vielleicht ist seine Materie immer gut, aber nicht jedes Siegel ist gut, auch wenn das Wachs gut ist."
" «Le tue parole e ’l mio seguace ingegno», rispuos’ io lui, «m’hanno amor discoverto, ma ciò m’ha fatto di dubbiar più pregno","Ich antwortete: ""Deine Worte und mein schlauer Verstand, dir zu folgen, haben mir die Natur der Liebe erklärt, aber das veranlaßt mich noch mehr, zu zweifeln."
" ché, s’amore è di fuori a noi offerto e l’anima non va con altro piede, se dritta o torta va, non è suo merto»","Denn wenn uns die Liebe von der äußeren Wirklichkeit geboten wird und die Seele nicht umhin kann, euch zu verleiten, so ist es nicht sein Verdienst oder seine Schuld, ob sie richtig oder falsch handelt."
 Ed elli a me,Und er zu mir
" «Quanto ragion qui vede, dir ti poss’ io","Ich kann dir sagen, was die menschliche Vernunft versteht"
" da indi in là t’aspetta pur a Beatrice, ch’è opra di fede","durch alles, was darüber hinausgeht, sende ich dich zu Beatrice; denn das ist das Thema des Glaubens."
" Ogne forma sustanzïal, che setta è da matera ed è con lei unita, specifica vertute ha in sé colletta, ","Jede Seele, die von der Materie getrennt ist und gleichzeitig mit ihr verbunden ist, hat in sich eine besondere Bestimmung aufgenommen,"
" la qual sanza operar non è sentita, né si dimostra mai che per effetto, come per verdi fronde in pianta vita","die nicht gewarnt wird, wenn sie nicht handelt, noch sichtbar ist, wenn sie nicht wirkt, wie das Leben in der Pflanze durch die grünen Blätter zu sehen ist."
" Però, là onde vegna lo ’ntelletto de le prime notizie, omo non sape, e de’ primi appetibili l’affetto, ","Darum weiß der Mensch nicht, woher die Erkenntnis der ersten Erkenntnis und die Liebe zu den ersten Besitztümern kommt,"
 che sono in voi sì come studio in ape di far lo mele,"die in euch versinnbildlicht sind wie in der Biene die Fähigkeit, Honig zu produzieren"
 e questa prima voglia merto di lode o di biasmo non cape,und diese erste Neigung ist weder Lob noch Schmach wert.
" Or perché a questa ogn’ altra si raccoglia, innata v’è la virtù che consiglia, e de l’assenso de’ tener la soglia","Nun, damit sich alle anderen an diese Bestimmung halten, ist in euch eine Tugend geboren, die Ratschläge gibt, die die Zustimmung zum Handeln gibt oder verweigert."
" Quest’ è ’l principio là onde si piglia ragion di meritare in voi, secondo che buoni e rei amori accoglie e viglia","Dies ist der Anfang, wo in euch die Verdienste oder die Schmach geboren werden, je nachdem, ob er die guten und die schlechten Lieben prüft und scheidet."
