id,Original,Translate
1216," Posto avea fine al suo ragionamento l’alto dottore, e attento guardava ne la mia vista s’io parea contento","Terminato il suo discorso, l'illustre maestro mi scrutava attentamente per verificare se ero soddisfatto."
1217," e io, cui nova sete ancor frugava, di fuor tacea, e dentro dicea","mentre all'esterno apparivo taciturno, al mio interno anelavo ancora di imparare"
1218," ‘Forse lo troppo dimandar ch’io fo li grava’",Potrei irritare Virgilio con la mia abbondanza di domande.
1219," Ma quel padre verace, che s’accorse del timido voler che non s’apriva, parlando, di parlare ardir mi porse","Vedendo il mio desiderio segreto che non osavo esprimere, quel padre di saggezza mi incoraggiò ad aprirmi con le sue parole."
1220," Ond’ io","Quindi, esclamai"
1221," «Maestro, il mio veder s’avviva sì nel tuo lume, ch’io discerno chiaro quanto la tua ragion parta o descriva","«Il mio sguardo è stato illuminato dalla tua saggezza, permettendomi di distinguere distintamente gli argomenti esposti nella tua logica analisi"
1222," Però ti prego, dolce padre caro, che mi dimostri amore, a cui reduci ogne buono operare e ’l suo contraro»","Ti prego, caro padre mio dolce, di spiegarmi il significato dell'amore che rappresenta la motivazione per tutte le azioni virtuose e l'opposto."
1223," «Drizza», disse, «ver’ me l’agute luci de lo ’ntelletto, e fieti manifesto l’error de’ ciechi che si fanno duci","Ordinò «Rivolgete verso di me lo sguardo penetrante dell'intelletto, e la fallacia delle persone cieche che si proclamano guide diventerà evidente"
1224," L’animo, ch’è creato ad amar presto, ad ogne cosa è mobile che piace, tosto che dal piacere in atto è desto","Dalla sua natura di amare, l'anima reagisce subito a qualunque cosa che trova gradevole non appena questo viene espresso da parte dell'oggetto piacevole"
1225," Vostra apprensiva da esser verace tragge intenzione, e dentro a voi la spiega, sì che l’animo ad essa volger face","Attraverso la vostra capacità di intellettualizzazione, partendo da una realtà concreta e creando un'immagine nella vostra mente, vi spingete a prendere in considerazione quell'oggetto."
1226," e se, rivolto, inver’ di lei si piega, quel piegare è amor, quell’ è natura che per piacer di novo in voi si lega","Se l'anima si indirizza verso qualcosa, è un atto di amore, e questa reazione spontanea unità a qualsiasi cosa apprezziamo."
1227," Poi, come ’l foco movesi in altura per la sua forma ch’è nata a salire là dove più in sua matera dura, ","Come il fuoco sale verso l'alto a causa della sua natura, portandolo in un luogo dove la materia può durare più a lungo,"
1228," così l’animo preso entra in disire, ch’è moto spiritale, e mai non posa fin che la cosa amata il fa gioire","L'anima, travolta dall'amore, si lascia trasportare da un vortice di desiderio che non fa altro che crescere man mano che la cosa amata gli procura felicità."
1229," Or ti puote apparer quant’ è nascosa la veritate a la gente ch’avvera ciascun amore in sé laudabil cosa",Adesso diventa chiaro quanti segreti celano gli individui che affermano che ogni sentimento amoroso è per definizione esaltabile.
1230," però che forse appar la sua matera sempre esser buona, ma non ciascun segno è buono, ancor che buona sia la cera»","Potrebbe essere che la sua materia sia di qualità, ma non tutti gli sigilli garantiscono lo stesso standard, nonostante la cera sia ottima."
1231," «Le tue parole e ’l mio seguace ingegno», rispuos’ io lui, «m’hanno amor discoverto, ma ciò m’ha fatto di dubbiar più pregno","Io gli dissi: ""Le tue parole e la mia sete di conoscenza mi hanno fatto capire che cos'è l'amore, ma ciò fa sorgere più dubbi in me"""
1232," ché, s’amore è di fuori a noi offerto e l’anima non va con altro piede, se dritta o torta va, non è suo merto»","Se l'amore viene offerto dall'ambiente esterno e la nostra anima non può resistere all'impulso di rispondervi, è qualcosa che accade senza alcuna responsabilità di giudizio o biasimo su come ci comportiamo in questa situazione."
1233," Ed elli a me",Lui a me e io a lui
1234," «Quanto ragion qui vede, dir ti poss’ io",Possiamo dire che la ragione umana ha delle conclusioni comuni.
1235," da indi in là t’aspetta pur a Beatrice, ch’è opra di fede","Per tutto ciò che supera la comprensione umana, Beatrice è il miglior riferimento per noi, poiché richiede di essere creduto."
1236," Ogne forma sustanzïal, che setta è da matera ed è con lei unita, specifica vertute ha in sé colletta, ","Ogni anima che sia unificata alla materia, pur rimanendo distinta da essa, reca al suo interno un'impostazione personale."
1237," la qual sanza operar non è sentita, né si dimostra mai che per effetto, come per verdi fronde in pianta vita","La vita nella pianta si manifesta attraverso i suoi effetti, come le foglie verdi che indicano la presenza di un rinnovato vigore."
1238," Però, là onde vegna lo ’ntelletto de le prime notizie, omo non sape, e de’ primi appetibili l’affetto, ","L'uomo è all'oscuro del percorso dei primi principi di conoscenza, nonché l'affetto nei confronti dei beni primari."
1239," che sono in voi sì come studio in ape di far lo mele","Come l'ape che produce miele, voi siete dotati di una naturale predisposizione a farlo."
1240," e questa prima voglia merto di lode o di biasmo non cape",questa preferenza iniziale non è lodevole o condannabile.
1241," Or perché a questa ogn’ altra si raccoglia, innata v’è la virtù che consiglia, e de l’assenso de’ tener la soglia","Perché le altre si adattino a questo ordine, possedete una virtù intrinseca che fornisce consigli e deve stabilire se dare o meno il permesso di agire."
1242," Quest’ è ’l principio là onde si piglia ragion di meritare in voi, secondo che buoni e rei amori accoglie e viglia","Da qui deriva la vostra meritevolezza o la disapprovazione, a seconda di come distinguerete tra gli amori nobili e quelli dannosi"
1243," Color che ragionando andaro al fondo, s’accorser d’esta innata libertate",Coloro che approfondirono l'analisi della questione si resero conto di questa innata libertà.
1244," però moralità lasciaro al mondo",stabilirono un codice etico per l'intera umanità.
1245," Onde, poniam che di necessitate surga ogne amor che dentro a voi s’accende, di ritenerlo è in voi la podestate","Anche se l'amore si presenta come inevitabile, avete la capacità di controllarlo."
1246," La nobile virtù Beatrice intende per lo libero arbitrio, e però guarda che l’abbi a mente, s’a parlar ten prende»","Beatrice denomina questa virtù come 'libero arbitrio', quindi assicurati di ricordartelo, se dovesse mai menzionarlo."
1247," La luna, quasi a mezza notte tarda, facea le stelle a noi parer più rade, fatta com’ un secchion che tuttor arda","Col chiarore simile a un paiolo di rame scintillante della luna, le stelle erano offuscate quando ormai era passata mezzanotte."
1248," e correa contro ’l ciel per quelle strade che ’l sole infiamma allor che quel da Roma tra ’ Sardi e ’ Corsi il vede quando cade","e andava contro la direzione presa dal sole, quando cala nel punto di vista spaziale da Roma fra Sardegna e Corsica."
1249," E quell’ ombra gentil per cui si noma Pietola più che villa mantoana, del mio carcar diposta avea la soma","Pietole è famosa in tutta la regione mantovana per quella anima nobile, che aveva deposto il fardello della mia pretesa spiegazione."
1250," per ch’io, che la ragione aperta e piana sovra le mie quistioni avea ricolta, stava com’ om che sonnolento vana","come un uomo che borbotta nel suo sonno, mi trovavo confuso con le mie idee chiare riguardo a quelle questioni."
1251," Ma questa sonnolenza mi fu tolta subitamente da gente che dopo le nostre spalle a noi era già volta",Il mio torpore venne bruscamente interrotto da alcune figure che ci seguivano da presso.
1252," E quale Ismeno già vide e Asopo lungo di sè di notte furia e calca, pur che i Teban di Bacco avesser uopo, ","Nella notte, Ismeno e Asopo furono testimoni di un grande numero di persone che correvano velocemente lungo il loro letto quando i Tebani invocavano Bacco."
1253," cotal per quel giron suo passo falca, per quel ch’io vidi di color, venendo, cui buon volere e giusto amor cavalca","nello stesso modo in quella Cornice chi è cavalcato da buona volontà e giusto amore curva il proprio passo , come io vidi fare a quelle anime"
1254," Tosto fur sovr’ a noi, perché correndo si movea tutta quella turba magna","Gli abitanti provenienti da tutto intorno si riversarono rapidamente verso di noi, a causa della massa di persone in fuga."
1255," e due dinanzi gridavan piangendo",Due persone si fronteggiavano gridando e singhiozzando.
1256," «Maria corse con fretta a la montagna",Maria volò velocemente alla montagna.
1257," e Cesare, per soggiogare Ilerda, punse Marsilia e poi corse in Ispagna»","Cesare, nell'intento di soggiogare Ilerda, assalì Marsiglia e poi si precipitò in Spagna."
1258," «Ratto, ratto, che ’l tempo non si perda per poco amor», gridavan li altri appresso, ","Gli altri dietro di loro gridavano «Non indugiamo, non ci fermiamo per l'insensibilità!"
1259," «che studio di ben far grazia rinverda»",Cerchiamo di coltivare la bontà con dedizione.
1260," «O gente in cui fervore aguto adesso ricompie forse negligenza e indugio da voi per tepidezza in ben far messo, ","O gente, in cui ora è presente un vivo impegno, può darsi che compensi l'inerzia e la ritrosia che mostravate con tiepido interesse nel compiere il bene."
1261," questi che vive, e certo i’ non vi bugio, vuole andar sù, pur che ’l sol ne riluca","colui che è in vita, di ciò non vi mentirò, desidera salire quando il sole ricomincerà a brillare."
1262," però ne dite ond’ è presso il pertugio»",Qual è la posizione del passaggio più vicino?
1263," Parole furon queste del mio duca",Le mie parole furono dette dalla mia guida.
1264," e un di quelli spirti disse",uno degli spiriti pronunciò
1265," «Vieni di retro a noi, e troverai la buca",Segui le nostre orme e scoprirai il varco.
1266," Noi siam di voglia a muoverci sì pieni, che restar non potem",Abbiamo una tale esuberanza di energia da impedirci di rimanere fermi.
1267," però perdona, se villania nostra giustizia tieni","se pensi che la nostra cortesia sia stata vista come ingiustizia, ti preghiamo di perdonarci."
1268," Io fui abate in San Zeno a Verona sotto lo ’mperio del buon Barbarossa, di cui dolente ancor Milan ragiona","Durante il regno di Federico Barbarossa, io ricoprii l'incarico di abate della basilica di San Zeno a Verona. Ancora oggi la città di Milano lamenta dolorosamente la sua dipartita."
1269," E tale ha già l’un piè dentro la fossa, che tosto piangerà quel monastero, e tristo fia d’avere avuta possa","Sta già morendo, e ben presto rimpiangerà la sua connessione al monastero, sentendosi triste per aver avuto tanto potere sul luogo."
1270," perché suo figlio, mal del corpo intero, e de la mente peggio, e che mal nacque, ha posto in loco di suo pastor vero»","Invece di nominare il figlio a compiere l'incarico, la persona ha designato come suo abate chiunque altro fosse competente e idoneo, poiché il proprio bambino era menomato sia nel corpo che nella mente e non adatto alla posizione."
1271," Io non so se più disse o s’ei si tacque, tant’ era già di là da noi trascorso","Non so se avesse altro da dire o se si fosse già allontanato troppo, dal momento che non riuscivamo più a sentirlo."
1272," ma questo intesi, e ritener mi piacque",ho percepito questo e ho deciso di registrarlo
1273," E quei che m’era ad ogne uopo soccorso disse",Colui che era sempre lì per me in ogni situazione esclamò
1274," «Volgiti qua",»Ruota verso questa direzione.
1275," vedine due venir dando a l’accidïa di morso»",Ecco due persone che incolpano l'accidia.
1276," Di retro a tutti dicean",Dietro a tutti dicevano
1277," «Prima fue morta la gente a cui il mar s’aperse, che vedesse Iordan le rede sue","»Prima che i discendenti del popolo che aveva attraversato il Mar Rosso raggiungessero il Giordano, esso era già scomparso."
