Original,Translate_es_1
" Quei che dipinge lì, non ha chi ’l guidi","El que pinta allí no tiene quien lo guíe,"
" ma esso guida, e da lui si rammenta quella virtù ch’è forma per li nidi","Pero él mismo guía, y por Él se reconoce esa virtud que es forma para los seres en los nidos"
" L’altra bëatitudo, che contenta pareva prima d’ingigliarsi a l’emme, con poco moto seguitò la ’mprenta","Las otras luces de los beatos, que antes parecían contentas de formar el lirio heráldico de la 'M', con pequeños movimientos completaron la figura del águila"
" O dolce stella, quali e quante gemme mi dimostraro che nostra giustizia effetto sia del ciel che tu ingemme","Oh dulce estrella, ¿cuáles y cuántas gemas me demostraron que nuestra justicia humana es producto del Cielo que tú embelleces"
" Per ch’io prego la mente in che s’inizia tuo moto e tua virtute, che rimiri ond’ esce il fummo che ’l tuo raggio vizia","Así que rezo a la mente en la que tu virtud y tu moto comienzan, para observar de donde sale el humo que oscurece tu rayo"
 sì ch’un’altra fïata omai s’adiri del comperare e vender dentro al templo che si murò di segni e di martìri,"para que se enoje otra vez el mercado que se hace dentro del Templo, que fue construido con milagros y martirio"
" O milizia del ciel cu’ io contemplo, adora per color che sono in terra tutti svïati dietro al malo essemplo","Oh ejército del Cielo que yo contemplaré, ora por aquellos que, en la tierra, están extraviados del mal ejemplo de los papas"
 Già si solea con le spade far guerra,Solía haber guerra con espadas.
 ma or si fa togliendo or qui or quivi lo pan che ’l pïo Padre a nessun serra,"Ahora, en cambio, se hace quitando de esto y de aquello el pan que Dios no niega a nadie"
" Ma tu che sol per cancellare scrivi, pensa che Pietro e Paulo, che moriro per la vigna che guasti, ancor son vivi","Pero tú que escribes sólo para borrar , piensa que san Pedro y san Pablo, que murieron por la viña que corrompes, siguen vivos"
 Ben puoi tu dire,Claro que puedes decir
" «I’ ho fermo ’l disiro sì a colui che volle viver solo e che per salti fu tratto al martiro, ","Yo sólo deseo al que quiso vivir en el desierto y que fue llevado al martirio con una danza,"
 ch’io non conosco il pescator né Polo»,Para que no conozca al pescador ni al Polo.
 Parea dinanzi a me con l’ali aperte la bella image che nel dolce frui liete facevan l’anime conserte,"La hermosa imagen que formaban las almas felices en la dulce visión de Dios, apareció delante de mí con las alas explicadas"
" parea ciascuna rubinetto in cui raggio di sole ardesse sì acceso, che ne’ miei occhi rifrangesse lui","Cada una de las almas parecía un rubí golpeado por un rayo de sol, tan brillante que reflejaba su luz en mis ojos"
" E quel che mi convien ritrar testeso, non portò voce mai, né scrisse incostro, né fu per fantasia già mai compreso","Y lo que ahora tengo que describir nunca fue pronunciado en voz alta, ni escrito con tinta, ni jamás concebido por la fantasía humana"
" ch’io vidi e anche udi’ parlar lo rostro, e sonar ne la voce e «io» e «mio», quand’ era nel concetto e ‘noi’ e ‘nostro’","Porque yo también vi y oí el pico del águila que hablaba y decía con su voz: ""Yo y mio,"" queriendo decir, en realidad, ""nosotros"" y ""nuestro"""
 E cominciò,Y comenzó.
 «Per esser giusto e pio son io qui essaltato a quella gloria che non si lascia vincere a disio,"Por haber estado en vida justo y devoto, yo estoy aquí elevado a esa gloria que no es ganada por ningún deseo mortal"
" e in terra lasciai la mia memoria sì fatta, che le genti lì malvage commendan lei, ma non seguon la storia»","Y en la Tierra dejé tal recuerdo, que hasta los hombres inicuos lo alaban, aunque no lo siguen."
" Così un sol calor di molte brage si fa sentir, come di molti amori usciva solo un suon di quella image","Como de muchas brasas brota un solo calor, así de las muchas almas de esa imagen salía un solo sonido"
 Ond’ io appresso,Entonces yo dije:
" «O perpetüi fiori de l’etterna letizia, che pur uno parer mi fate tutti vostri odori, ","Oh flores eternas de la eterna bienaventuranza, que me hacéis parecer un único perfume a todos los que emanan,"
" solvetemi, spirando, il gran digiuno che lungamente m’ha tenuto in fame, non trovandoli in terra cibo alcuno","Interrumpid con el soplo de vuestra voz el grave ayuno que me ha hecho pasar hambre durante mucho tiempo, no encontrando para saciarlo ningún alimento en la Tierra"
" Ben so io che, se ’n cielo altro reame la divina giustizia fa suo specchio, che ’l vostro non l’apprende con velame","Sé bien que la justicia divina se refleja en el Cielo en otra jerarquía angelical, pero vuestro Cielo la ve sin ningún impedimento"
 Sapete come attento io m’apparecchio ad ascoltar,Ustedes saben cómo estoy listo para escuchar con atención.
 sapete qual è quello dubbio che m’è digiun cotanto vecchio»,¿Saben cuál es la duda antigua que ha provocado este ayuno duradero mío?
" Quasi falcone ch’esce del cappello, move la testa e con l’ali si plaude, voglia mostrando e faccendosi bello, ","Como un halcón, cuando se libera de la capucha, mueve la cabeza y golpea las alas, manifestando el deseo de volar y haciéndose hermoso,"
" vid’ io farsi quel segno, che di laude de la divina grazia era contesto, con canti quai si sa chi là sù gaude","Así que vi hacer ese águila que estaba formada por las alabanzas de la gracia divina, cantando de modo que sólo quien está allá arriba puede entender"
 Poi cominciò,Y luego empezó.
" «Colui che volse il sesto a lo stremo del mondo, e dentro ad esso distinse tanto occulto e manifesto, ","El que atravesó con el compás los confines del Universo y distinguió en él las cosas visibles e invisibles,"
" non poté suo valor sì fare impresso in tutto l’universo, che ’l suo verbo non rimanesse in infinito eccesso","no pudo imprimir su valor en todas partes, sin que su Verbo no permaneciera infinitamente por encima de las capacidades humanas"
" E ciò fa certo che ’l primo superbo, che fu la somma d’ogne creatura, per non aspettar lume, cadde acerbo","Y de esto es prueba el hecho de que el primer pecador de soberbia , que fue la más perfecta de todas las criaturas, fue precipitado desde el cielo por no haber esperado la luz de la gracia divina"
 e quinci appar ch’ogne minor natura è corto recettacolo a quel bene che non ha fine e sé con sé misura,y de aquí se comprende que toda criatura inferior a él ciertamente no puede contener en sí mismo el bien que no tiene límite y es la única medida de sí mismo
" Dunque vostra veduta, che convene esser alcun de’ raggi de la mente di che tutte le cose son ripiene, ","Por lo tanto, vuestra visión, que no es más que uno de los rayos de la mente de Dios que está presente en todas las cosas,"
" non pò da sua natura esser possente tanto, che suo principio discerna molto di là da quel che l’è parvente","no puede por su naturaleza ser tan fuerte como para ver su principio, que está mucho más allá de las capacidades de sus sentidos"
" Però ne la giustizia sempiterna la vista che riceve il vostro mondo, com’ occhio per lo mare, entro s’interna",Por eso la vista sensible de los seres humanos penetra en la justicia divina como el ojo en el mar
" che, ben che da la proda veggia il fondo, in pelago nol vede","y él, aunque desde la orilla ve el fondo, en alta mar ya no lo ve"
" e nondimeno è li, ma cela lui l’esser profondo","y ciertamente está presente, pero la profundidad se lo oculta"
" Lume non è, se non vien dal sereno che non si turba mai","No hay verdadera luz, para la mente humana, si no viene de esa serenidad que nunca está nublada"
 anzi è tenèbra od ombra de la carne o suo veleno,"cualquier otra es oscura, o mimada por los sentidos, o atraída hacia el error"
" Assai t’è mo aperta la latebra che t’ascondeva la giustizia viva, di che facei question cotanto crebra","Ahora se te ha abierto la guarida que te ocultaba la justicia divina, que suscitaba en ti dudas tan frecuentes"
 ché tu dicevi,Porque tú decías:
" “Un uom nasce a la riva de l’Indo, e quivi non è chi ragioni di Cristo né chi legga né chi scriva","""Un hombre nace a orillas del Indo y aquí nadie habla ni enseña ni escribe de Cristo"
" e tutti suoi voleri e atti buoni sono, quanto ragione umana vede, sanza peccato in vita o in sermoni","también, todos sus deseos y gestos son virtuosos, por cuanto la razón humana puede juzgar, sin pecado alguno en las acciones o en las palabras"
 Muore non battezzato e sanza fede,Muere sin bautismo y sin fe
 ov’ è questa giustizia che ’l condanna? ,¿Qué justicia es la que lo condena?
" ov’ è la colpa sua, se ei non crede?”",¿Cuál es su culpa si no cree?
" Or tu chi se’, che vuo’ sedere a scranna, per giudicar di lungi mille miglia con la veduta corta d’una spanna? ","""Ahora, ¿quién eres tú, que quieres levantarte como juez y dictaminar a mil kilómetros de distancia, con la vista que apenas llega a un precipicio?"
" Certo a colui che meco s’assottiglia, se la Scrittura sovra voi non fosse, da dubitar sarebbe a maraviglia","Ciertamente el que hace sutiles razonamientos sobre mí podría dudar sorprendentemente, si no hubiera por encima de ustedes la Sagrada Escritura"
 Oh terreni animali,"Oh, criaturas terrenales."
 oh menti grosse,"Oh, mentes groseras."
" La prima volontà, ch’è da sé buona, da sé, ch’è sommo ben, mai non si mosse","La primera voluntad, que es buena en sí misma, nunca se ha movido de sí misma que es el mayor bien"
 Cotanto è giusto quanto a lei consuona,Todo lo que se ajusta a ella es justo
" nullo creato bene a sé la tira, ma essa, radïando, lui cagiona»","ningún bien creado la atrae a sí mismo, sino que es ella, irradiando la gracia, la que lo determina."
" Quale sovresso il nido si rigira poi c’ha pasciuti la cicogna i figli, e come quel ch’è pasto la rimira","Como la cigüeña, después de alimentar a sus crías, vuela sobre el nido, y como los cigüeñales, habiendo comido, la observan,"
" cotal si fece, e sì leväi i cigli, la benedetta imagine, che l’ali movea sospinte da tanti consigli","Así hizo la imagen santa que movía las alas empujadas por tantos bienaventurados, y yo levanté la vista hacia ella"
" Roteando cantava, e dicea","Cuando volteaba, cantaba y decía:"
" «Quali son le mie note a te, che non le ’ntendi, tal è il giudicio etterno a voi mortali»","Como tú no entiendes el canto que te dirijo, así el juicio divino es incognoscible a vosotros los mortales."
" Poi si quetaro quei lucenti incendi de lo Spirito Santo ancor nel segno che fé i Romani al mondo reverendi, esso ricominciò","Después que aquellas luces santas, llenas del Espíritu Santo, se detuvieron y volvieron a representar la señal que hizo que los romanos dignos de respeto al mundo, comenzó de nuevo"
" «A questo regno non salì mai chi non credette ’n Cristo, né pria né poi ch’el si chiavasse al legno","En este reino nunca ha ascendido el que no ha creído en Cristo, antes o después de su crucifixión"
 Ma vedi,"Pero, ¿ves?"
" molti gridan “Cristo, Cristo”, ","Muchos gritan ""Cristo, Cristo,"""
"che saranno in giudicio assai men prope a lui, che tal che non conosce Cristo",Y el Día del Juicio estarán mucho menos cerca de Él que el que nunca lo conoció
" e tai Cristian dannerà l’Etïòpe, quando si partiranno i due collegi, l’uno in etterno ricco e l’altro inòpe","y estos cristianos serán condenados por el etíope, cuando se dividan las dos huestes, una eternamente rica y la otra miserable"
" Che poran dir li Perse a’ vostri regi, come vedranno quel volume aperto nel qual si scrivon tutti suoi dispregi? ",¿ Qué dirán los persas a sus reyes cuando vean abierto ese libro en el que se escriben todas las maldades?
