Original,Translate_de_1
" O ciel, nel cui girar par che si creda le condizion di qua giù trasmutarsi, ","Von deren Bewegung die Menschen glauben, dass die Schicksale der Menschen verändert werden, O Himmel!"
 quando verrà per cui questa disceda? ,"Wann wird die Rettung kommen, so daß die Figur des Wolfs von der Realität verbannt wird?"
" Noi andavam con passi lenti e scarsi, ",Wir gingen langsam und zögernd vor.
" e io attento a l’ombre, ch’i’ sentia pietosamente piangere e lagnarsi","Ich hörte auf die Seelen, die verzweifelt waren."
 e per ventura udi’ ,"Etwas fing an, etwas Unerwartetes zu hören."
 «Dolce Maria» ,"""Grüße dich, Liebes Maria."""
 dinanzi a noi chiamar così nel pianto come fa donna che in parturir sia,Jemand vor uns flehte in Tränen und weinte eine Frau am Vorabend der Geburt.
 e seguitar,seine Reise und fuhr sein Abenteuer fort
" «Povera fosti tanto, quanto veder si può per quello ospizio dove sponesti il tuo portato santo»","Es war deine beneidenswerte Armut, als du deine kostbare Last in den Stall gelegt hast."
 Seguentemente intesi,"Meine Schultern entspannten sichIch fühlte, dass die Spannung in meinen Schultern verschwand."
" «O buon Fabrizio, con povertà volesti anzi virtute che gran ricchezza posseder con vizio»","""Fabrizio Luscinio, du hast bewiesen, dass du Armut vorziehst, indem du Ehrlichkeit begleitest, anstatt dich zu bereichern und unsterblich zu leben."""
" Queste parole m’eran sì piaciute, ch’io mi trassi oltre per aver contezza di quello spirto onde parean venute","Diese Worte waren so interessant, daß ich mich noch mehr drängte, um das Thema besser zu bewundern, das sie zu hören schien."
" Esso parlava ancor de la larghezza che fece Niccolò a le pulcelle, per condurre ad onor lor giovinezza","Man erzählte immer noch von der großen Güte des heiligen Nikolaus gegenüber den Mädchen, damit sie ihre Jugend mit Respekt genießen konnten."
" «O anima che tanto ben favelle, dimmi chi fosti», dissi, «e perché sola tu queste degne lode rinovelle","von Apollos Ich fragte: ""Illusorische Seele, sag mir deinen Namen, und warum lobst du Apollos mit so großer Weisheit?"""
" Non fia sanza mercé la tua parola, s’io ritorno a compiér lo cammin corto di quella vita ch’al termine vola»","Wenn ich den kurzen Weg des Lebens vollende, der zu seinem Ende führt, dürfen deine Worte nicht verschwenden."
 Ed elli,Er lachte und amüsierte sich.
" «Io ti dirò, non per conforto ch’io attenda di là, ma perché tanta grazia in te luce prima che sie morto","Ich werde dir antworten, denn ich sehe, daß in dir vor dem Ende deiner Tage so viel Gnade leuchtet, ohne auf den Trost der Gebete der Lebenden zu zählen."
" Io fui radice de la mala pianta che la terra cristiana tutta aduggia, sì che buon frutto rado se ne schianta","Ich war die Quelle der bösen Pflanze, die die ganze Christenheit verdunkelt, so daß man selten gute Früchte davon ernten kann."
" Ma se Doagio, Lilla, Guanto e Bruggia potesser, tosto ne saria vendetta","Wenn Rache von den Städten Douai, Lille, Gent und Brügge getragen werden kann, dann wird sie bald verwirklicht werden."
 e io la cheggio a lui che tutto giuggia,"Ich richte meine Bitte an den, der alles bestimmt."
 Chiamato fui di là Ugo Ciappetta,Ich war während meines Lebens als Ugo Capeto bekannt.
 di me son nati i Filippi e i Luigi per cui novellamente è Francia retta,"Die Philippi und die Louise, die vor kurzem Frankreich regiert haben, kommen von mir."
 Figliuol fu’ io d’un beccaio di Parigi,Ich war der Sohn eines Metzgers in Paris.
" quando li regi antichi venner meno tutti, fuor ch’un renduto in panni bigi, ","Als die Herrscher des Altertums alle, bis auf einen, in ein besseres Leben übergingen, entschied sich diese Person, sich in einem Mönchskleid zu kleiden."
" trova’mi stretto ne le mani il freno del governo del regno, e tanta possa di nuovo acquisto, ","Als ich mich mit dem Auftrag, das Königreich zu regieren, wiedergefunden hatte, hatte ich durch diesen letzten Kauf einen großen Einfluß."
" e sì d’amici pieno, ch’a la corona vedova promossa la testa di mio figlio fu, dal quale cominciar di costor le sacrate ossa","Meine vielen Freunde gelobten mir so viel Ansehen, daß die Krone, die später unbesetzt blieb, meinem Sohn zugeteilt wurde, von dem dann die Dynastie der Capetingi kommen sollte."
" Mentre che la gran dota provenzale al sangue mio non tolse la vergogna, poco valea, ma pur non facea male","In der Provence, bis zu dem Tag, an dem der große Reichtum aufhörte, ein Teil unserer Familie zu sein, führte die Dynastie nicht viele Taten durch, aber dennoch keine böse Handlung."
 Lì cominciò con forza e con menzogna la sua rapina,"Er begann, sein Verbrechen durch Gewalt und Manipulation von diesem Moment an zu begehen."
" e poscia, per ammenda, Pontì e Normandia prese e Guascogna","Als Reparatur für diese, übernahm er Ponthieu, Normandie und Biskaya."
" Carlo venne in Italia e, per ammenda, vittima fé di Curradino","Karl Prime d'Anjou kam nach Italien und in dem Versuch, Wiedergutmachung zu leisten, befahl er die Hinrichtung von Corradino."
" e poi ripinse al ciel Tommaso, per ammenda",Der hl. Thomas wurde als Wiedergutmachung zum Tode verurteilt.
" Tempo vegg’ io, non molto dopo ancoi, che tragge un altro Carlo fuor di Francia, per far conoscer meglio e sé e ’ suoi","Bald wird eine weitere Inkarnation Karls aus Frankreich herauskommen und herausfinden, wer er ist und was seine Aufsteiger sind."
" Sanz’ arme n’esce e solo con la lancia con la qual giostrò Giuda, e quella ponta sì, ch’a Fiorenza fa scoppiar la pancia","Er wird unbewaffnet davonkommen, außer dem Speer der Bosheit, den er Juda in seinem Kampf angegriffen hatte; er wird ihn so benutzen, daß er Florenz einen harten Schlag versetzt."
" Quindi non terra, ma peccato e onta guadagnerà, per sé tanto più grave, quanto più lieve simil danno conta","Statt einer Erde wird ihm das Sünde und Scham bereiten, mehr oder weniger schwer, je nachdem, wie er den Schaden beurteilt."
" L’altro, che già uscì preso di nave, veggio vender sua figlia e patteggiarne come fanno i corsar de l’altre schiave","Dann sah ich einen anderen, der bereits auf See gefangen genommen worden war, Handel mit seinem kleinen Mädchen zu machen, wie die Piraten mit Sklaven machen."
" O avarizia, che puoi tu più farne, poscia c’ha’ il mio sangue a te sì tratto, che non si cura de la propria carne? ","O Gier, was konntest du mehr davon bekommen, nachdem deine unersättliche Sehnsucht mein Herz den Angehörigen gleichgültig gemacht hat?"
" Perché men paia il mal futuro e ’l fatto, veggio in Alagna intrar lo fiordaliso, e nel vicario suo Cristo esser catto",". Ich sehe die Lilie von Frankreich in Anagni als Zeichen für die Linderung der Leiden des Bösen Vergangenheit und Zukunft, während ich sehe, dass Christus in der Person seines Vikars als Geisel genommen werden."
 Veggiolo un’altra volta esser deriso,Er wurde wieder lächerlich gemacht.
" veggio rinovellar l’aceto e ’l fiele, e tra vivi ladroni esser anciso","Ich beobachte den Essig und den Mohn, und ich stelle fest, dass er inmitten von zwei lebenden Dieben ermordet wird."
" Veggio il novo Pilato sì crudele, che ciò nol sazia, ma sanza decreto portar nel Tempio le cupide vele","Ich beobachte den neuen Pilatus, der so hart ist, dass er sich nicht zufriedengibt, aber er bewegt sich zusätzlich zu rasanten Geschwindigkeiten zum Tempel, ohne auf die päpstliche Entscheidung zu hören."
" O Segnor mio, quando sarò io lieto a veder la vendetta che, nascosa, fa dolce l’ira tua nel tuo secreto? ","O Souverän, wann werde ich von der Gerechtigkeit erfreut sein, die, wenn sie der Welt verborgen ist, deine Wut zart macht, weil sie verborgen ist?"
" Ciò ch’io dicea di quell’ unica sposa de lo Spirito Santo e che ti fece verso me volger per alcuna chiosa, ","Was ich über die einzelne Braut des Heiligen Geistes gesagt habe, hat dich veranlaßt, mich um weitere Informationen zu bitten."
 tanto è risposto a tutte nostre prece quanto ’l dì dura,Es ist die Antwort auf alle unsere morgendlichen Gebete
" ma com’ el s’annotta, contrario suon prendemo in quella vece","Sobald er von ihm gehört hat, sprechen wir widersprüchliche Vorstellungen an seiner Stelle aus."
" Noi repetiam Pigmalïon allotta, cui traditore e ladro e paricida fece la voglia sua de l’oro ghiotta","Pygmalion, der Verräter, Dieb und Mörder wegen seiner goldenen Durst, wurde wiederholt erwähnt."
" e la miseria de l’avaro Mida, che seguì a la sua dimanda gorda, per la qual sempre convien che si rida","die tragische Situation, in der König Mida wegen seines unersättlichen Dursts nach Reichtum stand, so daß er bewundert und ungläubig Spaß hatte."
" Del folle Acàn ciascun poi si ricorda, come furò le spoglie, sì che l’ira di Iosüè qui par ch’ancor lo morda","Das Gedächtnis aller bleibt von der geformten Geschichte Achans geprägt, die Jericho die Schätze nahm und dann durch den Zorn Josuas bestraft wurde."
 Indi accusiam col marito Saffira,Wir klagen Saffira und ihren Mann an.
 lodiam i calci ch’ebbe Elïodoro,"Loben wir die Tritte, die Eliodor erlitten hat"
 e in infamia tutto ’l monte gira Polinestòr ch’ancise Polidoro,"Die traurige Nachricht von Polinestore, Polidoros Mörder, verbreitete sich über den ganzen Berg."
 ultimamente ci si grida,Am Ende haben wir geschrien.
" “Crasso, dilci, che ’l sai","""Crasso, sag uns, was du weißt."
 di che sapore è l’oro?”,Was ist der Geschmack von Gold?
" Talor parla l’uno alto e l’altro basso, secondo l’affezion ch’ad ir ci sprona ora a maggiore e ora a minor passo","Manchmal ist die Stimme einer Person intensiver oder weniger intensiv, je nachdem, welche Gefühle sie zum Ausdruck bringt, kann die Seele mit hohen oder niedrigen Dezibeln sprechen."
" però al ben che ’l dì ci si ragiona, dianzi non era io sol","Tagsüber war ich nicht der Einzige, der jeden Tag Beispiele ausstellte."
 ma qui da presso non alzava la voce altra persona»,Niemand in der Nähe erhob seine Stimme.
" Noi eravam partiti già da esso, e brigavam di soverchiar la strada tanto quanto al poder n’era permesso, ","Wir hatten uns von ihm entfernt und versuchten, den Weg so weit wie möglich zu gehen."
" quand’ io senti’, come cosa che cada, tremar lo monte","als ich den Berg zitterte, als wäre er kurz davor zu stürzen."
 onde mi prese un gelo qual prender suol colui ch’a morte vada,"Ich war wie gelähmt, als hätte ich durch die andere Seite gehen sollen."
" Certo non si scoteo sì forte Delo, pria che Latona in lei facesse ’l nido a parturir li due occhi del cielo","Bevor Latona auf der Insel Delo die beiden Himmelsaugen zur Welt brachte, hatte sie sich noch nie so viel bewegt."
" Poi cominciò da tutte parti un grido tal, che ’l maestro inverso me si feo, dicendo","Ein so ohrenbetäubendes Schreien erhob sich aus allen Richtungen, daß der Meister das Wort zu mir redete und zu mir sprach."
" «Non dubbiar, mentr’ io ti guido»","Fürchtet euch nicht, während ich euch begleite."
" ‘Glorïa in excelsis’ tutti ‘Deo’ dicean, per quel ch’io da’ vicin compresi, onde intender lo grido si poteo","Ich hörte die nahen Seelen, die die Herrlichkeit an Gott im Himmel anriefen."
" No’ istavamo immobili e sospesi come i pastor che prima udir quel canto, fin che ’l tremar cessò ed el compiési",".Wir waren standhaft und zweifelhaft, wie die Hirten, die zu den ersten gehörten, die dieses Lied hörten, bis das Erdbeben vorbei war und aufhörte zu schreien."
" Poi ripigliammo nostro cammin santo, guardando l’ombre che giacean per terra, tornate già in su l’usato pianto","Wir begannen erneut mit unserer Reise zur Rettung, indem wir die Schatten beobachteten, die auf dem Boden lagen und zu ihren üblichen verzweifelten Schreien zurückgekehrt waren."
" Nulla ignoranza mai con tanta guerra mi fé desideroso di sapere, se la memoria mia in ciò non erra, ","Wenn meine Geistesgeschichte nicht verzerrt ist, hat mich noch nie ein Mangel an Wissen so sehr gedrängt, zu lernen."
" quanta pareami allor, pensando, avere",Ich fühlte mich so reich in diesem Moment
" né per la fretta dimandare er’ oso, né per me lì potea cosa vedere","Und ich wagte es nicht, Virgil über das, was geschehen war, zu befragen, noch sah ich etwas, was ihm eine Erklärung gab."
 così m’andava timido e pensoso,"Ich ging zögernd, verloren in meinen Gedanken."
" La sete natural che mai non sazia se non con l’acqua onde la femminetta samaritana domandò la grazia, mi travagliava, ","Meine Sehnsucht nach Erkenntnis, die nur durch das Wasser, das die Samariterin Jesus um Gnade bat, erdrückt werden kann, bedrückte mich."
" e pungeami la fretta per la ’mpacciata via dietro al mio duca, e condoleami a la giusta vendetta","Ich stolperte hinter meinem Meister, während die Eile mich auf den überfüllten Weg drängte; ich empfand Mitleid mit den Seelen, die einer gerechten Strafe ausgesetzt waren."
" Ed ecco, sì come ne scrive Luca che Cristo apparve a’ due ch’erano in via, già surto fuor de la sepulcral buca, ","Wie im Lukasevangelium geschrieben, wurde Christus von den beiden Jüngern auf dem Weg gesehen und war bereits aus dem Grab auferstanden."
" ci apparve un’ombra, e dietro a noi venìa, dal piè guardando la turba che giace","Und da wir darauf achteten, die Seelen nicht zu zertreten, die auf dem Boden verstreut waren, folgte uns eine andere Seele von hinten."
" né ci addemmo di lei, sì parlò pria, dicendo","Wir merkten es erst, als er den Mund aufmachte, um zu reden."
" «O frati miei, Dio vi dea pace»","Möge Gottes Gelassenheit über euch kommen, meine Brüder."
" Noi ci volgemmo sùbiti, e Virgilio rendéli ’l cenno ch’a ciò si conface",Virgil und wir begrüßten uns sofort mit einer passenden Bewegung.
 Poi cominciò,zu denken begann zu denken.
 «Nel beato concilio ti ponga in pace la verace corte che me rilega ne l’etterno essilio»,"Das gnädige Gericht Gottes gewährt den Glücklichen in der anderen Welt ewige Segnungen, während er mich nur für würdig hält, den Limbus zu bestrafen."
" «Come», diss’ elli, e parte andavam forte","Er fragte mich: ""Wie geht's?"""
