Original,Translate_es_1
" che, ben che da la proda veggia il fondo, in pelago nol vede","A pesar de que se puede ver el fondo desde la orilla, en alta mar ya no es visible"
" e nondimeno è li, ma cela lui l’esser profondo","Aunque sea invisible, todavía está presente, pero el secreto cubre su percepción."
" Lume non è, se non vien dal sereno che non si turba mai","No hay ninguna fuente de iluminación, para el intelecto humano, que pueda competir con ese sentido de calma que nunca puede ser oscurecido."
 anzi è tenèbra od ombra de la carne o suo veleno,"cualquier otra está borrosa, o distorsionada por los sentidos, o atraída hacia lo infalible."
" Assai t’è mo aperta la latebra che t’ascondeva la giustizia viva, di che facei question cotanto crebra","Una brecha se abrió en tu corazón, mostrándote el camino correcto de la sabiduría divina que ha disipado toda perplejidad."
 ché tu dicevi,"De hecho, tú dijiste:"
" “Un uom nasce a la riva de l’Indo, e quivi non è chi ragioni di Cristo né chi legga né chi scriva","""Un niño ha salido a la luz a orillas del Indo, donde no se discurre, enseña o escribe acerca de Jesucristo."
" e tutti suoi voleri e atti buoni sono, quanto ragione umana vede, sanza peccato in vita o in sermoni","Además, todas sus acciones y pensamientos son moralmente correctos como puede ser juzgado por la razón humana, sin descuidar ningún error en la conducta o en las declaraciones."
 Muore non battezzato e sanza fede,Esta persona morirá sin haber recibido el bautismo y falta de fe.
 ov’ è questa giustizia che ’l condanna? ,¿Qué clase de justicia puede dictar una sentencia tan severa?
" ov’ è la colpa sua, se ei non crede?”",¿Qué ha hecho mal si no está convencido?
" Or tu chi se’, che vuo’ sedere a scranna, per giudicar di lungi mille miglia con la veduta corta d’una spanna? ","Ahora, ¿tú que quieres ser juez y pronunciar el veredicto desde una distancia tan grande que con la mirada ni siquiera puedes ver la extensión de un palo?"
" Certo a colui che meco s’assottiglia, se la Scrittura sovra voi non fosse, da dubitar sarebbe a maraviglia","Si no hubiera una Sagrada Escritura que validara mis consideraciones, cualquiera que pensara sutilmente sobre mí estaría muy asombrado."
 Oh terreni animali,"Oh, ser viviente de la tierra"
 oh menti grosse,"¡Oh, cabezas duras!"
" La prima volontà, ch’è da sé buona, da sé, ch’è sommo ben, mai non si mosse","La primera bondad, que es intrínsecamente buena, nunca se ha alejado del máximo bien."
 Cotanto è giusto quanto a lei consuona,Lo que está en armonía con ella es correcto.
" nullo creato bene a sé la tira, ma essa, radïando, lui cagiona»","No tiene ningún deseo de que algo creado se aferre a ella, pero es su gracia la que lo determina."
" Quale sovresso il nido si rigira poi c’ha pasciuti la cicogna i figli, e come quel ch’è pasto la rimira","Mientras la cigüeña vuela sobre la casita donde ha criado a los pequeños, estos últimos miran satisfechos el fruto de la comida materna."
" cotal si fece, e sì leväi i cigli, la benedetta imagine, che l’ali movea sospinte da tanti consigli","Mientras yo levantaba la mirada hacia ella, la imagen sagrada agitaba las alas animadas por una multitud de bienaventurados."
" Roteando cantava, e dicea","Mientras flotaba en el aire, su melodía se extendía mientras cantaba."
" «Quali son le mie note a te, che non le ’ntendi, tal è il giudicio etterno a voi mortali»",No podéis comprender el juicio divino porque no podéis comprender la esencia del canto que os dirijo.
" Poi si quetaro quei lucenti incendi de lo Spirito Santo ancor nel segno che fé i Romani al mondo reverendi, esso ricominciò","a brillar Cuando esas luces santas, abundantes del Espíritu Santo, cesaron y evocaron de nuevo el símbolo que reunió a los antiguos romanos y los hizo respetar en todo el mundo, esta reavivada."
" «A questo regno non salì mai chi non credette ’n Cristo, né pria né poi ch’el si chiavasse al legno","En este reino, nadie ha subido nunca por encima que no ha aceptado a Cristo como su Señor y Salvador antes o después de su muerte en la cruz."
 Ma vedi,", el destino nos unióNuestra reunión fue decretada por el destino."
" molti gridan “Cristo, Cristo”, ",Muchos gritan el nombre de Cristo.
"che saranno in giudicio assai men prope a lui, che tal che non conosce Cristo",Y el Día del Juicio estarán mucho más lejos de Él que el que nunca lo conoció.
" e tai Cristian dannerà l’Etïòpe, quando si partiranno i due collegi, l’uno in etterno ricco e l’altro inòpe","Cuando las dos facciones, una rica para siempre y la otra pobre sean distintas, los cristianos serán juzgados por el etíope."
" Che poran dir li Perse a’ vostri regi, come vedranno quel volume aperto nel qual si scrivon tutti suoi dispregi? ","¿Qué dirán los persas a sus gobernantes cuando se enfrenten al relato de todas sus culpas y crímenes, en el momento en que se abra ese libro?"
" Lì si vedrà, tra l’opere d’Alberto, quella che tosto moverà la penna, per che ’l regno di Praga fia diserto","Entre las obras de Alberto, habrá una que pronto será registrada y causará la destrucción del reino de Praga."
" Lì si vedrà il duol che sovra Senna induce, falseggiando la moneta, quel che morrà di colpo di cotenna","Allí se manifestará el sufrimiento causado por la falsificación de monedas en el Sena, y quien se encontrará con la muerte a manos de un jabalí."
" Lì si vedrà la superbia ch’asseta, che fa lo Scotto e l’Inghilese folle, sì che non può soffrir dentro a sua meta","La soberbia que inundaba a los reyes de Escocia e Inglaterra, en la exaltación de su deseo de poder, los había hecho tan locos que ya no aceptaban las limitaciones de sus fronteras."
" Vedrassi la lussuria e ’l viver molle di quel di Spagna e di quel di Boemme, che mai valor non conobbe né volle","Se admiró la libido y los estilos de vida depravados del rey de España y del rey de Bohemia, que no sabían ni consideraban principio moral alguno."
" Vedrassi al Ciotto di Ierusalemme segnata con un i la sua bontate, quando ’l contrario segnerà un emme","Las conquistas del Zopo de Jerusalén serán distintas de sus faltas, con las letras 'I' y 'E', respectivamente."
" Vedrassi l’avarizia e la viltate di quei che guarda l’isola del foco, ove Anchise finì la lunga etate","La codicia y cobardía de aquel que manda la Isla del Fuego, donde Anchise encontró la muerte, serán claras."
" e a dare ad intender quanto è poco, la sua scrittura fian lettere mozze, che noteranno molto in parvo loco","Para demostrar su falta, sus malhechores serán sintetizados en código acortado, permitiendo introducir una gran cantidad de información relevante en poco tiempo."
" E parranno a ciascun l’opere sozze del barba e del fratel, che tanto egregia nazione e due corone han fatte bozze","A todos les será clara la desafortunada conducta de su tío y su hermano, que manchan el decoro de su casa princesa y de sus dos coronas."
" E quel di Portogallo e di Norvegia lì si conosceranno, e quel di Rascia che male ha visto il conio di Vinegia","Allí se reunirán los Reyes de Portugal, Noruega y Serbia que han tenido el dolor de ver la moneda veneciana."
" Oh beata Ungheria, se non si lascia più malmenare","Ah, Hungría feliz, si no hay más gobiernos corruptos."
" e beata Navarra, se s’armasse del monte che la fascia","Navarra se alegraría si, en lugar de un arma, explotara las montañas que la rodean."
" E creder de’ ciascun che già, per arra di questo, Niccosïa e Famagosta per la lor bestia si lamenti e garra, ","Como signo premonitorio, cada individuo debe tener la convicción de que Chipre se está quejando y sufriendo por causa de la feroz criatura que la gobierna."
 che dal fianco de l’altre non si scosta»,No es muy diferente de los otros ejemplos.
" Quando colui che tutto ’l mondo alluma de l’emisperio nostro sì discende, che ’l giorno d’ogne parte si consuma, ","Cuando el sol que es el origen de toda la luz del mundo cae al oeste detrás del horizonte, haciendo así anunciando el fin del día en todas partes."
" lo ciel, che sol di lui prima s’accende, subitamente si rifà parvente per molte luci, in che una risplende","El cielo, iluminado anteriormente por la luz del sol, vuelve a resplandecer con la aparición de incontables estrellas que rompen sus brillos."
" e questo atto del ciel mi venne a mente, come ’l segno del mondo e de’ suoi duci nel benedetto rostro fu tacente","Así como el símbolo del mundo y de sus líderes dejó de oír en la bendita boca, me vino a la mente esta cosa."
" però che tutte quelle vive luci, vie più lucendo, cominciaron canti da mia memoria labili e caduci","Esa encantadora chispa, cada vez más intensa, desencadenó una dulce melodía que me quedó grabada para siempre en la mente."
" O dolce amor che di riso t’ammanti, quanto parevi ardente in que’ flailli, ch’avieno spirto sol di pensier santi","!Tu dulzura, resplandeciente en tu sonrisa, quemaba ferviente en esos místicos sonidos que resuenan de la sagrada poesía de un alma santa."
" Poscia che i cari e lucidi lapilli ond’ io vidi ingemmato il sesto lume puoser silenzio a li angelici squilli, ","Al cesar los sonidos angélicos, la sexta parte de los cielos de los que había visto riquezas y esplendor en la miríada de preciosas gemas se desvanecieron."
" udir mi parve un mormorar di fiume che scende chiaro giù di pietra in pietra, mostrando l’ubertà del suo cacume","La melodía de un arroyo que fluía límpidamente por las piedras, luciendo la riqueza de su origen altimétrico, me pareció oír."
" E come suono al collo de la cetra prende sua forma, e sì com’ al pertugio de la sampogna vento che penètra, ","Así como se oye el sonido de la garra cuando fluye sobre el mango, y la brisa que entra y sale a través de las cañas de la zampoña."
" così, rimosso d’aspettare indugio, quel mormorar de l’aguglia salissi su per lo collo, come fosse bugio","De esta manera, no tardando más, el murmullo del águila resurgió a lo largo de su cuello, como si fuera atravesado por una hoja."
" Fecesi voce quivi, e quindi uscissi per lo suo becco in forma di parole, quali aspettava il core ov’ io le scrissi","Lo que mi corazón había anotado se manifestó en forma de palabras distintas, que salieron del pico del pájaro transformándose en voz."
" «La parte in me che vede e pate il sole ne l’aguglie mortali», ","Es mi alma.La esencia de mi existencia que observa y afronta los rayos ardientes del sol, como un águila inmortal, es mi alma."
" incominciommi, ",Empezó.
" «or fisamente riguardar si vole, perché d’i fuochi ond’ io figura fommi, quelli onde l’occhio in testa mi scintilla, e’ di tutti lor gradi son li sommi","En este momento tienes que mirarme atentamente, porque de todas las almas que llenan mi ser, las más dignas de felicidad son las iluminadas por mis ojos."
" Colui che luce in mezzo per pupilla, fu il cantor de lo Spirito Santo, che l’arca traslatò di villa in villa","El cantante del Espíritu Santo, que resplandecía como la pupila y llevó el Arca Santa a través de las ciudades, fue una figura luminosa."
" ora conosce il merto del suo canto, in quanto effetto fu del suo consiglio, per lo remunerar ch’è altrettanto","Ahora conoce la excelencia de su canto, porque es el resultado de su dedicación, acompañada de una alegría apropiada."
