Original,Translate_de_1
" e nondimeno è li, ma cela lui l’esser profondo","Obwohl sie unsichtbar ist, ist sie immer noch da, aber die Geheimhaltung deckt ihre Wahrnehmung ab."
" Lume non è, se non vien dal sereno che non si turba mai","Es gibt keine Quelle der Erleuchtung, für den menschlichen Intellekt, die mit diesem Gefühl der Ruhe konkurrieren kann, die nie verdunkelt werden kann."
 anzi è tenèbra od ombra de la carne o suo veleno,"Jeder andere wird verschwommen, von Sinnen verzerrt oder zum Unfehlbaren hingezogen."
" Assai t’è mo aperta la latebra che t’ascondeva la giustizia viva, di che facei question cotanto crebra","Ein Weg öffnete sich in deinem Herzen und zeigte dir den richtigen hellen Pfad der göttlichen Weisheit, der alle Zweifel zerstreut hat."
 ché tu dicevi,Eigentlich hast du gesagt:
" “Un uom nasce a la riva de l’Indo, e quivi non è chi ragioni di Cristo né chi legga né chi scriva","""Ein Kind ist an den Ufern des Indus ans Licht gekommen, wo man nicht redet, lehrt oder schreibt über Jesus Christus."
" e tutti suoi voleri e atti buoni sono, quanto ragione umana vede, sanza peccato in vita o in sermoni","Darüber hinaus sind alle seine Handlungen und Gedanken moralisch so richtig, wie es von der menschlichen Vernunft beurteilt werden kann, ohne irgendwelche Fehler in der Handlungsweise oder in Erklärungen zu vernachlässigen."
 Muore non battezzato e sanza fede,"Diese Person wird sterben, ohne die Taufe empfangen zu haben und fehlenden Glauben."
 ov’ è questa giustizia che ’l condanna? ,Welche Art von Gerechtigkeit kann ein so strenges Urteil treffen?
" ov’ è la colpa sua, se ei non crede?”","Was haben Sie falsch gemacht, wenn Sie nicht überzeugt sind?"
" Or tu chi se’, che vuo’ sedere a scranna, per giudicar di lungi mille miglia con la veduta corta d’una spanna? ","Nun, du, der du Richter sein und das Urteil aus einer so großen Entfernung aussprechen willst, dass du mit deinem Blick nicht einmal die Ausdehnung einer Spanne sehen kannst?"
" Certo a colui che meco s’assottiglia, se la Scrittura sovra voi non fosse, da dubitar sarebbe a maraviglia","Wenn es nicht die Heilige Schrift gäbe, die meine Überlegungen bestätigt, wäre jeder, der über mich subtile Überlegungen anstellte, sehr erstaunt."
 Oh terreni animali,"Oh, auf der Erde leben"
 oh menti grosse,"Oh, harter Kerl!"
" La prima volontà, ch’è da sé buona, da sé, ch’è sommo ben, mai non si mosse","Die erste Güte, die intrinsisch gut ist, hat sich nie vom Höchsten Guten entfernt."
 Cotanto è giusto quanto a lei consuona,"Das, was damit in Einklang steht, ist richtig."
" nullo creato bene a sé la tira, ma essa, radïando, lui cagiona»","Er hat keinen Wunsch, dass etwas Erschaffenes sich an sie klammert, aber es ist seine Gnade, die ihn bestimmt."
" Quale sovresso il nido si rigira poi c’ha pasciuti la cicogna i figli, e come quel ch’è pasto la rimira","Während der Storch auf dem kleinen Häuschen flattert, wo er die Jungen großgezogen hat, schauen sie die Frucht des mütterlichen Mahls zufrieden an."
" cotal si fece, e sì leväi i cigli, la benedetta imagine, che l’ali movea sospinte da tanti consigli","Während ich auf sie schaute, schüttelte das heilige Bild die Flügel, die von einer Menge Seliger beseelt waren."
" Roteando cantava, e dicea","Während er in der Luft schwimmte, breitete sich seine Melodie aus, während er sang."
" «Quali son le mie note a te, che non le ’ntendi, tal è il giudicio etterno a voi mortali»","Ihr könnt das göttliche Urteil nicht verstehen, weil ihr das Wesen des Liedes, das ich euch singe, nicht verstehen könnt."
" Poi si quetaro quei lucenti incendi de lo Spirito Santo ancor nel segno che fé i Romani al mondo reverendi, esso ricominciò","zu glänzen Als jene heiligen Lichter, die reich an Heiligem Geist waren, aufhörten und das Symbol wieder hervorriefen, das die alten Römer versammelte und sie in der ganzen Welt respektierte, zündete es wieder an."
" «A questo regno non salì mai chi non credette ’n Cristo, né pria né poi ch’el si chiavasse al legno","In diesem Königreich ist noch nie jemand übergegangen, der Christus nicht als seinen Herrn und Retter vor oder nach seinem Tod am Kreuz angenommen hat."
 Ma vedi,", Das Schicksal hat uns vereintUnsere Begegnung wurde vom Schicksal bestimmt."
" molti gridan “Cristo, Cristo”, ","Viele schreien den Namen ""Christus."""
"che saranno in giudicio assai men prope a lui, che tal che non conosce Cristo","Und der Tag des Gerichts wird weit weiter von Ihm entfernt sein als der, der ihn nie gekannt hat."
" e tai Cristian dannerà l’Etïòpe, quando si partiranno i due collegi, l’uno in etterno ricco e l’altro inòpe","Wenn die beiden Fraktionen, die eine für immer reich und die andere arm sind, voneinander getrennt sind, werden die Christen vom Äthiopier gerichtet."
" Che poran dir li Perse a’ vostri regi, come vedranno quel volume aperto nel qual si scrivon tutti suoi dispregi? ","Was werden die Perser zu euren Herrschern sagen, wenn sie vor dem Bericht über all ihre Verbrechen und Verbrechen stehen, wenn dieses Buch geöffnet wird?"
" Lì si vedrà, tra l’opere d’Alberto, quella che tosto moverà la penna, per che ’l regno di Praga fia diserto","Unter den Werken von Alberto wird es eine geben, die bald registriert werden wird und die Zerstörung des Königreiches von Prag verursachen wird."
" Lì si vedrà il duol che sovra Senna induce, falseggiando la moneta, quel che morrà di colpo di cotenna","Dort wird das Leiden der Fälschung von Münzen auf der Seine zum Ausdruck kommen, und wer den Tod durch ein Wildschwein erleben wird."
" Lì si vedrà la superbia ch’asseta, che fa lo Scotto e l’Inghilese folle, sì che non può soffrir dentro a sua meta","Der Stolz, der die Könige von Schottland und England überflutete, hatte sie so verrückt gemacht, daß sie die Grenzen ihrer Grenzen nicht mehr akzeptieren konnten."
" Vedrassi la lussuria e ’l viver molle di quel di Spagna e di quel di Boemme, che mai valor non conobbe né volle","Man bewunderte die Libidine und die verdorbenen Lebensstile des Königs von Spanien und des Königs von Böhmen, die keine moralischen Grundsätze wußten oder betrachteten."
" Vedrassi al Ciotto di Ierusalemme segnata con un i la sua bontate, quando ’l contrario segnerà un emme","Die Eroberungen des Zoppus von Jerusalem werden von seinen Fehlern, mit den Buchstaben ""I"" und ""I"" beziehungsweise ""Es"" unterschieden werden."
" Vedrassi l’avarizia e la viltate di quei che guarda l’isola del foco, ove Anchise finì la lunga etate","Die Habgier und Feigheit dessen, der die Feuerinsel befiehlt, wo Anchise den Tod fand, werden deutlich sein."
" e a dare ad intender quanto è poco, la sua scrittura fian lettere mozze, che noteranno molto in parvo loco","Um seinen Bösewicht zu beweisen, werden seine Bösewichte in einem verkürzten Code zusammengefasst, so dass in kurzer Zeit zahlreiche relevante Informationen aufgenommen werden können."
" E parranno a ciascun l’opere sozze del barba e del fratel, che tanto egregia nazione e due corone han fatte bozze","Allen wird klar sein, wie unwürdig sein Onkel und sein Bruder sind, die den Anstand ihres Fürstenhauses und der beiden Kronen beflecken."
" E quel di Portogallo e di Norvegia lì si conosceranno, e quel di Rascia che male ha visto il conio di Vinegia","Dort treffen sich die Könige von Portugal, Norwegen und Serbien, die den Schmerz hatten, die venezianische Währung zu sehen."
" Oh beata Ungheria, se non si lascia più malmenare","Ah, Ungarn ist glücklich, wenn es keine korrupten Regierungen mehr gibt."
" e beata Navarra, se s’armasse del monte che la fascia","Navarra würde sich freuen, wenn sie statt einer Waffe die Berge um sie herum ausnutzen würde."
" E creder de’ ciascun che già, per arra di questo, Niccosïa e Famagosta per la lor bestia si lamenti e garra, ","Als Vorzeichen muss jeder einzelne die Überzeugung halten, dass Zypern beschwert und leidet wegen der grausamen Kreatur, die sie regiert."
 che dal fianco de l’altre non si scosta»,Sie unterscheidet sich nicht sehr von den anderen Beispielen.
" Quando colui che tutto ’l mondo alluma de l’emisperio nostro sì discende, che ’l giorno d’ogne parte si consuma, ","Wenn die Sonne, die der Ursprung des ganzen Lichts der Welt ist, nach Westen hinter dem Horizont fällt und so das Ende des Tages in allen Teilen verkündet."
" lo ciel, che sol di lui prima s’accende, subitamente si rifà parvente per molte luci, in che una risplende","Der Himmel, der zuvor vom Sonnenlicht erleuchtet wurde, wird wieder mit Glanz erfüllt, indem unzählige Sterne auftauchen, die sein Licht brechen."
" e questo atto del ciel mi venne a mente, come ’l segno del mondo e de’ suoi duci nel benedetto rostro fu tacente","So wie das Symbol der Welt und ihrer Führer im gesegneten Munde aufhörte, kam mir das in den Sinn."
" però che tutte quelle vive luci, vie più lucendo, cominciaron canti da mia memoria labili e caduci","Dieses zauberhafte Funken, das immer intensiver wurde, löste eine süße Melodie aus, die mir für immer in den Sinn kam."
" O dolce amor che di riso t’ammanti, quanto parevi ardente in que’ flailli, ch’avieno spirto sol di pensier santi","Deine Süße, glänzend in deinem Lächeln, brennte in diesen mystischen Klängen, die vom heiligen Gedicht einer heiligen Seele erklangen."
" Poscia che i cari e lucidi lapilli ond’ io vidi ingemmato il sesto lume puoser silenzio a li angelici squilli, ","Der sechste Teil des Himmels, dessen Reichtum und Pracht ich in der Myriade kostbarer Edelsteine gesehen hatte, verblassen, nachdem die Engel läuteten."
" udir mi parve un mormorar di fiume che scende chiaro giù di pietra in pietra, mostrando l’ubertà del suo cacume","Die Melodie eines Baches, der zwischen den Steinen klar strömte und den Reichtum seines hochmetrischen Ursprungs ausstrahlte, schien mir zu hören."
" E come suono al collo de la cetra prende sua forma, e sì com’ al pertugio de la sampogna vento che penètra, ","So wie man den Klang der Zebra spürt, wenn sie auf dem Griff fließt, und die Brise, die durch die Schilfpfeifen der Zampogna ein- und austritt."
" così, rimosso d’aspettare indugio, quel mormorar de l’aguglia salissi su per lo collo, come fosse bugio","durch ein Schwert.Dann kam das Murren des Adlers an seinem Hals, als ob er von einer Klinge durchbohrt worden wäre."
" Fecesi voce quivi, e quindi uscissi per lo suo becco in forma di parole, quali aspettava il core ov’ io le scrissi","Was mein Herz bemerkt hatte, zeigte sich in verschiedenen Worten, die aus dem Schnabel des Vogels herauskamen und sich in eine Stimme verwandelten."
" «La parte in me che vede e pate il sole ne l’aguglie mortali», ","ist meine SeeleDas Wesen meiner Existenz, das die glühenden Strahlen der Sonne, wie ein unsterblicher Adler, beobachtet und anschaut, ist meine Seele."
" incominciommi, ",Er fing an.
" «or fisamente riguardar si vole, perché d’i fuochi ond’ io figura fommi, quelli onde l’occhio in testa mi scintilla, e’ di tutti lor gradi son li sommi","In diesem Moment musst du mich genau ansehen, denn von allen Seelen, die mein Wesen füllen, sind diejenigen, die am liebsten glücklich sind, die von meinen Augen erleuchtet werden."
" Colui che luce in mezzo per pupilla, fu il cantor de lo Spirito Santo, che l’arca traslatò di villa in villa","Der Sänger des Heiligen Geistes, der wie die Pupille leuchtete und die heilige Arche durch die Städte transportierte, war eine leuchtende Figur."
" ora conosce il merto del suo canto, in quanto effetto fu del suo consiglio, per lo remunerar ch’è altrettanto","Jetzt kennt er die Vortrefflichkeit seines Gesangs, denn es ist das Ergebnis seiner Hingabe, begleitet von einer passenden Freude."
" Dei cinque che mi fan cerchio per ciglio, colui che più al becco mi s’accosta, la vedovella consolò del figlio","Fünf Selige bildeten einen Kreis um mich herum, und der, der meinem Schnabel am nächsten war, tröstete die Witwe, indem sie ihrem Sohn Gerechtigkeit schenkte."
" ora conosce quanto caro costa non seguir Cristo, per l’esperïenza di questa dolce vita e de l’opposta","Jetzt weiß er, wie wertvoll es ist, Christus nachzufolgen, denn er hat die Schönheit des Lebens im Paradies und die Finsternis der Welt in der Hölle gelebt."
" E quel che segue in la circunferenza di che ragiono, per l’arco superno, morte indugiò per vera penitenza","Der Segen, gefolgt von dem Kreis, von dem ich spreche, in seinem höheren Inneren gelang es, den Tod durch ein aufrichtiges Geständnis zu verschieben."
" ora conosce che ’l giudicio etterno non si trasmuta, quando degno preco fa crastino là giù de l’odïerno","Jetzt weiß er, dass die Ausgabe eines endgültigen Urteils nicht geändert werden kann, auch wenn das inbrünstige Gebet einer tugendhaften Seele auf der Erde an das Gedächtnis erinnert, was bereits beschlossen wurde."
" L’altro che segue, con le leggi e meco, sotto buona intenzion che fé mal frutto, per cedere al pastor si fece greco","Derjenige, der später mit den besten Absichten kam, aber schließlich negative Ergebnisse erzielte, verließ den Hirten und wurde Grieche."
" ora conosce come il mal dedutto dal suo bene operar non li è nocivo, avvegna che sia ’l mondo indi distrutto","Jetzt erkennt er an, daß die zerstörerische Folge seines guten Verhaltens ihm keinen Schaden zugefügt hat, auch wenn die Welt davon verwüstet worden ist."
" E quel che vedi ne l’arco declivo, Guiglielmo fu, cui quella terra plora che piagne Carlo e Federigo vivo","Er, der sich im absteigenden Bogen befindet, war Wilhelm der Gute, dem in den von Karl II. von Anjou und Friedrich II. von Aragon regierten Ländern große Sehnsucht gewidmet ist."
" ora conosce come s’innamora lo ciel del giusto rege, e al sembiante del suo fulgore il fa vedere ancora",Der Himmel bestätigt seine Unterstützung für einen gerechten Herrscher und belohnt ihn mit dem noch heute sichtbaren Zauber seines Aussehens.
 Chi crederebbe giù nel mondo errante che Rifëo Troiano in questo tondo fosse la quinta de le luci sante? ,"Wer im sich bewegenden Universum könnte denken, der Trojaner Rifeus sei die fünfte Gruppe erleuchteter Heiliger?"
" Ora conosce assai di quel che ’l mondo veder non può de la divina grazia, ben che sua vista non discerna il fondo»","Sie haben viel mehr von der göttlichen Gnade gelernt als das, was die Menschen wissen, auch wenn ihre Vision ihr Wesen nicht vollständig durchdringen kann."
