Original,Translate_de_1
" «Quivi al servigio di Dio mi fe’ sì fermo, che pur con cibi di liquor d’ulivi lievemente passava caldi e geli, ","Ich widmete mich dem Dienst für Gott mit einer solchen Hingabe, daß ich einfach Sommer und Winter verbringe, indem ich silberne Speisen aß,"
 contento ne’ pensier contemplativi,mit der Betrachtung der göttlichen Geheimnisse zufrieden sein
 Render solea quel chiostro a questi cieli fertilemente,Früher hatte dieses Kloster in diesen Himmeln eine Fülle von Seelen gedeihen lassen.
" e ora è fatto vano, sì che tosto convien che si riveli","und nun ist es leer, so daß es bald enthüllt wird."
" In quel loco fu’ io Pietro Damiano, e Pietro Peccator fu’ ne la casa di Nostra Donna in sul lito adriano","An diesem Ort war ich Pier Damiani, und ich war Petrus Sünder in der Kirche Santa Maria di Ravenna im Hafen, auf dem Adriatischen Lido."
" Poca vita mortal m’era rimasa, quando fui chiesto e tratto a quel cappello, che pur di male in peggio si travasa","Ich hatte wenig zu leben, als ich gerufen wurde, diesen Hut zu tragen, der heute von einem unwürdigen zu einem schlechteren Menschen wechselt"
" Venne Cefàs e venne il gran vasello de lo Spirito Santo, magri e scalzi, prendendo il cibo da qualunque ostello","Petrus und Paulus, mager und barfuß, gingen hin, um zu predigen und bettelten von jedem, der es ihm gab."
" Or voglion quinci e quindi chi rincalzi li moderni pastori e chi li meni, tanto son gravi, e chi di rietro li alzi","Aber die heutigen Hirten wollen, daß sie auf beiden Seiten stehen und sie tragen, daß sie schwer sind und von hinten aufstehen."
" Cuopron d’i manti loro i palafreni, sì che due bestie van sott’ una pelle","Mit ihren Kleidern bedecken sie die Pferde, so daß zwei Tiere mit derselben Haut bedeckt sind."
 oh pazienza che tanto sostieni»,"Oh, wie groß die Geduld ist, die du hast"
" A questa voce vid’ io più fiammelle di grado in grado scendere e girarsi, e ogne giro le facea più belle","Bei diesen Worten sah ich viele flammende Lichter, die auf den Stufen der Treppe hinabstiegen und sich drehten, und bei jeder Umdrehung wuchs ihre Schönheit."
" Dintorno a questa vennero e fermarsi, e fero un grido di sì alto suono, che non potrebbe qui assomigliarsi","Sie standen um das Licht Pier Damianis, und sie schrieen laut, so daß sie nicht beschrieben werden konnten."
" né io lo ’ntesi, sì mi vinse il tuono","Und ich verstand den Sinn nicht, und der Donner verschlingte mich."
" Oppresso di stupore, a la mia guida mi volsi, come parvol che ricorre sempre colà dove più si confida","Überwältigt von dem Erstaunen, wandte ich mich zu meinem Führer wie ein Kind, das zu der geht, auf die er vertraut mehr"
" e quella, come madre che soccorre sùbito al figlio palido e anelo con la sua voce, che ’l suol ben disporre, mi disse","Und Beatrice, wie eine Mutter, die dem blassen und sehnsüchtigen Sohn mit ihrer Stimme hilft, die ihn gewöhnlich trösten kann, sprach zu mir:"
" «Non sai tu che tu se’ in cielo? e non sai tu che ’l cielo è tutto santo, e ciò che ci si fa vien da buon zelo? ","■ Weißt du nicht, daß du im Himmel bist und daß er ganz heilig ist, so daß das, was du hier tust, aus einem gerechten Eifer kommt?"
" Come t’avrebbe trasmutato il canto, e io ridendo, mo pensar lo puoi, poscia che ’l grido t’ha mosso cotanto","Jetzt bist du in der Lage zu verstehen, wie sie dir das Lied und mein Lächeln verkleinern würden, denn das Schreien hat dich so sehr beunruhigt."
" nel qual, se ’nteso avessi i prieghi suoi, già ti sarebbe nota la vendetta che tu vedrai innanzi che tu muoi","und hättest du das darin enthaltene Gebet verstanden, so würdest du die göttliche Rache erkennen, die du sehen wirst, ehe du stirbst."
" La spada di qua sù non taglia in fretta né tardo, ma’ ch’al parer di colui che disïando o temendo l’aspetta","Das Schwert des Paradieses trifft weder zu früh noch zu spät, es sei denn, nach der Meinung des Wartenden, mit Begierde oder Furcht"
 Ma rivolgiti omai inverso altrui,"Aber jetzt wende deine Aufmerksamkeit auf andere,"
" ch’assai illustri spiriti vedrai, se com’ io dico l’aspetto redui»","Denn du wirst viele berühmte Geister sehen, wenn du, wie ich dir sage, deinen Blick zu ihnen zurückbringst."
" Come a lei piacque, li occhi ritornai, e vidi cento sperule che ’nsieme più s’abbellivan con mutüi rai","Ich wandte meine Augen an, indem ich seine Befehle ausführte, und ich sah hundert kleine Kugeln, die sich mit hellen Strahlen verschönerten."
" Io stava come quei che ’n sé repreme la punta del disio, e non s’attenta di domandar, sì del troppo si teme","Ich war gleich dem, der die Begierde an sich unterdrückt, und wagte nicht zu fragen, damit ich nicht zu lästig werde."
" e la maggiore e la più luculenta di quelle margherite innanzi fessi, per far di sé la mia voglia contenta","Und die größere und hellere als die Edelsteine kam herbei, um mein Verlangen zu befriedigen, sie zu kennen."
 Poi dentro a lei udi’,Dann hörte ich es in ihr sagen.
" «Se tu vedessi com’ io la carità che tra noi arde, li tuoi concetti sarebbero espressi","Wenn du sehen würdest, wie ich die Liebe sehe, die zwischen uns brennt, so würdest du deine Gedanken frei zum Ausdruck bringen."
" Ma perché tu, aspettando, non tarde a l’alto fine, io ti farò risposta pur al pensier, da che sì ti riguarde","Aber damit du nicht zu spät kommst bis zum Ende deines Weges, will ich dir die Antwort geben, die du in deinem Denken lesen willst, da du zögern wirst, sie zu offenbaren."
 Quel monte a cui Cassino è ne la costa fu frequentato già in su la cima da la gente ingannata e mal disposta,"Der Berg, auf dessen Hänge die Stadt Cassinus steht, wurde einst von heidnischen und untreuen Leuten auf dem Gipfel besucht."
 e quel son io che sù vi portai prima lo nome di colui che ’n terra addusse la verità che tanto ci soblima,"und ich bin der, der zuerst den Namen dessen daselbst trug, der die Wahrheit auf die Erde brachte, die uns auf diese Weise erhöht."
" e tanta grazia sopra me relusse, ch’io ritrassi le ville circunstanti da l’empio cólto che ’l mondo sedusse","und über mir leuchtete so viel Gnade, daß ich die umliegenden Dörfer errettete von der gottlosen heidnischen Religion, die die Welt irreführte."
" Questi altri fuochi tutti contemplanti uomini fuoro, accesi di quel caldo che fa nascere i fiori e ’ frutti santi","Diese anderen Geister waren alle Menschen, die der Kontemplation Gottes hingegeben waren, brennend von dem Eifer der Liebe, der himmlische Gedanken und gute Werke hervorbringt."
" Qui è Maccario, qui è Romoaldo, qui son li frati miei che dentro ai chiostri fermar li piedi e tennero il cor saldo»","Hier sind Makarius, Romualdo und die Mönche, die in ihren Klöstern blieben und meiner Regel treu waren."
 E io a lui,Und ich ihm
" «L’affetto che dimostri meco parlando, e la buona sembianza ch’io veggio e noto in tutti li ardor vostri, ","Die Zuneigung, die du zeigst, wenn du mit mir sprichst, und das gütige Aussehen, das ich sehe und sehe in deiner Pracht,"
" così m’ha dilatata mia fidanza, come ’l sol fa la rosa quando aperta tanto divien quant’ ell’ ha di possanza","Sie hat mein Vertrauen so sehr erweitert, wie die Sonne die Rose öffnet, wenn sie sich ausbreitet, wie sie ihr ihre Natur verleiht."
" Però ti priego, e tu, padre, m’accerta s’io posso prender tanta grazia, ch’io ti veggia con imagine scoverta»","Also bitte, Vater, prüfe, daß ich so viel Gnade habe, daß ich dich sehen kann für das, was du bist."
 Ond’ elli,Da antwortete er mir.
" «Frate, il tuo alto disio s’adempierà in su l’ultima spera, ove s’adempion tutti li altri e ’l mio","""Bruder, dein hoher Wunsch wird im letzten Himmel erhört werden, wo alle Wünsche erfüllt werden, einschließlich meines Wunsches."""
" Ivi è perfetta, matura e intera ciascuna disïanza","Dort oben ist alle Begierde erfüllt, im Guten entwickelt und integriert."
" in quella sola è ogne parte là ove sempr’ era, perché non è in loco e non s’impola","In diesem einzigen Himmel befindet sich jeder Punkt, wo er immer gewesen ist, denn er erstreckt sich nicht im physischen Raum und hat keine Pole"
" e nostra scala infino ad essa varca, onde così dal viso ti s’invola",und unsere Leiter kommt bis zu ihr; darum kannst du ihr nicht folgen mit deinem Blicke.
" Infin là sù la vide il patriarca Iacobbe porger la superna parte, quando li apparve d’angeli sì carca","Und der Patriarch Jakob sah sie mit dem hohen Teil hinaufziehen, da sie ihm erschien in einem Traum voller Engel."
" Ma, per salirla, mo nessun diparte da terra i piedi, e la regola mia rimasa è per danno de le carte","Heute aber nimmt niemand die Füße vom Boden, daß er hinaufgehe, und meine Regel ist auf dem Papier geblieben, auf dem sie geschrieben ist."
" Le mura che solieno esser badia fatte sono spelonche, e le cocolle sacca son piene di farina ria","Die Mauern, die man gewohnt war, hüten sich; nun sind sie zu Räuberhöhlen geworden, und die Flöße der Mönche sind mit zerschmettertem Mehl gefüllt."
" Ma grave usura tanto non si tolle contra ’l piacer di Dio, quanto quel frutto che fa il cor de’ monaci sì folle","Aber der schwerste Wucher beleidigt die Freude Gottes nicht so sehr wie die Frucht, die das Herz der Mönche so verrückt macht."
" ché quantunque la Chiesa guarda, tutto è de la gente che per Dio dimanda","Denn alles, was die Kirche behütet, gehört den Leuten, die im Namen Gottes um Almosen bitten,"
 non di parenti né d’altro più brutto,nicht den Verwandten der Ordensleute oder irgendetwas Schlimmes.
" La carne d’i mortali è tanto blanda, che giù non basta buon cominciamento dal nascer de la quercia al far la ghianda","Das Fleisch der Sterblichen neigt so zur Versuchung, dass auf der Erde ein guter Anfang nur von der Geburt der Eiche bis zur Entstehung der Eichel"
" Pier cominciò sanz’ oro e sanz’ argento, e io con orazione e con digiuno, e Francesco umilmente il suo convento","Petrus fing ohne Gold und ohne Silber an, und ich betete und fastete, und Franziskus versammelte seine Nachfolger mit Demut."
" e se guardi ’l principio di ciascuno, poscia riguardi là dov’ è trascorso, tu vederai del bianco fatto bruno","Und wenn du den Anfang eines jeden betrachtest, dann siehst du, wie sich die Lage entwickelt hat, so wirst du sehen, daß der Weiße dunkel geworden ist."
" Veramente Iordan vòlto retrorso più fu, e ’l mar fuggir, quando Dio volse, ","Aber Jordan rückwärts gerichtet und das Rote Meer geöffnet, als Gott es wollte,"
 mirabile a veder che qui ’l soccorso»,"Sie erregten mehr Erstaunen, als Gottes Eingreifen in diese Dinge bewirkte."
" Così mi disse, e indi si raccolse al suo collegio, e ’l collegio si strinse",Und er sprach zu mir: Und er versammelte sich mit den andern Geistern und klammerte sich aneinander.
" poi, come turbo, in sù tutto s’avvolse",Und sie stiegen hinauf wie ein Turbine.
" La dolce donna dietro a lor mi pinse con un sol cenno su per quella scala, sì sua virtù la mia natura vinse","Meine süße Führerin schubste mich nach ihnen hinunter auf der Treppe, mit einem einzigen Nicken, und seine Tugend besiegte meine sterbliche Natur."
" né mai qua giù dove si monta e cala naturalmente, fu sì ratto moto ch’agguagliar si potesse a la mia ala","Und hier auf der Erde, wo man nach der Natur hinauf und hinabsteigt, gab es nie eine Bewegung, die so schnell war, daß man mit meinem Aufstieg nach oben vergleichen kann."
" S’io torni mai, lettore, a quel divoto trïunfo per lo quale io piango spesso le mie peccata e ’l petto mi percuoto, ","Wenn ich, Leser, zu jener himmlischen Seligkeit zurückkehren könnte, durch die ich oft meine Sünden bereue und meine Brust schlage,"
" tu non avresti in tanto tratto e messo nel foco il dito, in quant’ io vidi ’l segno che segue il Tauro e fui dentro da esso","Du hättest deinen Finger nicht aus dem Feuer geworfen und weggezogen in einer kürzeren Zeit, als ich mich in der Konstellation gefunden habe, die dem Stier folgte."
" O glorïose stelle, o lume pregno di gran virtù, dal quale io riconosco tutto, qual che si sia, il mio ingegno, ","O herrliche Sterne, Licht voll großer Tugend, von dem ich gestehe, daß ich all meinen Verstand empfangen habe, was auch immer er ist,"
" con voi nasceva e s’ascondeva vosco quelli ch’è padre d’ogne mortal vita, quand’ io senti’ di prima l’aere tosco","und stand mit euch auf und unterbrach den, der Vater aller sterblichen Lebens ist, da ich zum erstenmal die Luft der Toskana atmete."
" e poi, quando mi fu grazia largita d’entrar ne l’alta rota che vi gira, la vostra regïon mi fu sortita","Und als mir die Gnade gegeben wurde, in die hohe himmlische Sphäre einzugehen, mit der ihr gedreht werdet, berührte mich das Los eures himmlischen Landes."
" A voi divotamente ora sospira l’anima mia, per acquistar virtute al passo forte che a sé la tira","Zu euch wendet er sich nun seufzend an meine Seele, um die poetische Fähigkeit zu erwerben, die ich brauche, um den schwierigen Schritt zu bewältigen, der mir bevorsteht."
" «Tu se’ sì presso a l’ultima salute», cominciò Bëatrice, ","""Du bist der letzten Rettung so nahe,"" begann Beatrice,"
 «che tu dei aver le luci tue chiare e acute,dass du deine Augen klar und vorsichtig haben musst
" e però, prima che tu più t’inlei, rimira in giù, e vedi quanto mondo sotto li piedi già esser ti fei","und so schaue nach unten, ehe du tiefer hineingehst, und schaue nach, wie viel von dem Himmel du bereits unter meine Führung gegangen bist."
" sì che ’l tuo cor, quantunque può, giocondo s’appresenti a la turba trïunfante che lieta vien per questo etera tondo»","so wird dein Herz freudig sein, so weit es ihm gelingt, der triumphierenden Schar der Seelen, die durch diesen runden Himmel fröhlich werden."
