id,Original,Translate
1114,"  Sì mi parlava, e andavamo introcque","""Mentre camminavamo senza sosta, lei mi parlava in quel modo."""
1115," Così di ponte in ponte, altro parlando che la mia comedìa cantar non cura, venimmo","""Mentre chiacchieravamo di argomenti che non hanno a che fare con la mia Commedia, giungemmo fino all'altro ponte."""
1116," e tenavamo ’l colmo, quando restammo per veder l’altra fessura di Malebolge e li altri pianti vani","""Raggiungemmo la vetta, dove c'era un altro pozzo di tormento e grida dolorose dei condannati."""
1117," e vidila mirabilmente oscura",la scorsi con una straordinaria durezza di toni
1118,"  Quale ne l’arzanà de’ Viniziani bolle l’inverno la tenace pece a rimpalmare i legni lor non sani, ché navicar non ponno ",""" durante la stagione freddaCome una colla calda nell'Arsenale dei Veneziani, usata per riparare le loro navi danneggiate, bolle la pece viscosa poiché non possono navigare durante i mesi più freddi."""
1119,- in quella vece chi fa suo legno novo e chi ristoppa le coste a quel che più vïaggi fece,"""Alcuni assemblano un vascello fresco di fabbrica, mentre altri sistemano le fiancate delle imbarcazioni che hanno compiuto molte traversate in mare."""
1120,"  chi ribatte da proda e chi da poppa",alcuni battono chiodi sia a prua che a poppa.
1121," altri fa remi e altri volge sarte",Altri aggiustano i remi e mettono in ordine le sartie.
1122," chi terzeruolo e artimon rintoppa -:  ",Si riparano il terzerolo e l'artimone.
1123," tal, non per foco ma per divin’arte, bollia là giuso una pegola spessa, che ’nviscava la ripa d’ogne parte","""Abbasso, la Bolgia era intrisa di un viscido liquido scuro non generato da fiamme ma divinamente messo in opera, che ricopriva ogni superficie delle sue pareti."""
1124,"  I’ vedea lei, ma non vedëa in essa mai che le bolle che ’l bollor levava, e gonfiar tutta, e riseder compressa","""Io osservavo la pece, le sue bolle che affioravano in superficie e come si gonfiava tutta per poi abbassarsi, ma non erano presenti altri elementi."""
1125,"  Mentr’io là giù fisamente mirava, lo duca mio, dicendo ""Guarda, guarda"", mi trasse a sé del loco dov’io stava","""Mentre scrutavo in basso, il mio maestro mi prese per un braccio e mi avvicinò a lui, sussurrando: «Vedi? Vedi?»"""
1126,"  Allor mi volsi come l’uom cui tarda di veder quel che li convien fuggire e cui paura sùbita sgagliarda,  ","""Girandomi indietro, come se cercassi di trattenere qualcosa che io sapevo essere destinato a svanire eppure mi terrorizzava a tal punto da togliermi ogni coraggio."""
1127,"  che, per veder, non indugia ’l partire: e vidi dietro a noi un diavol nero correndo su per lo scoglio venire","""Mentre stavamo guardando indietro, abbiamo notato una figura scura che correva velocemente verso di noi sul ponte."""
1128,"  Ahi quant’elli era ne l’aspetto fero","""Ah, quanto appariva minaccioso nell'aspetto."""
1129," e quanto mi parea ne l’atto acerbo, con l’ali aperte e sovra i piè leggero","""Avevo trovato così duro il suo comportamento, mentre stava correndo in modo agile con piedi e ali spalancate."""
1130,"  L’omero suo, ch’era aguto e superbo, carcava un peccator con ambo l’anche, e quei tenea de’ piè ghermito ’l nerbo",""".Un peccatore giaceva riverso con entrambi i fianchi, e il diavolo stringeva le sue caviglie; ai suoi lati c'era una spalla acuminata che reggeva il peso."""
1131,"  Del nostro ponte disse: ""O Malebranche, ecco un de li anzïan di Santa Zita",""" »«Ehi, Malebranche», disse il diavolo mentre eravamo sul ponte , «guarda lì uno degli anziani di Santa Zita  »."""
1132," Mettetel sotto, ch'i' torno per anche  a quella terra, che n’è ben fornita: ogn’uom v’è barattier, fuor che Bonturo","""Mettilo nella pece, mentre io faccio ritorno a quella città brulicante di mercanti: tutti tranne Bonturo Dati."""
1133," del no, per li denar, vi si fa ita""","""Per denaro, lì il rifiuto è inesistente e """"no"""" non esiste."""
1134,"  Là giù ’l buttò, e per lo scoglio duro si volse",Lo spintonò nella morchia e saltellò sulla riva del ponte.
1135," e mai non fu mastino sciolto con tanta fretta a seguitar lo furo",Nessun pastore tedesco fu così veloce nell'inseguire il criminale.
1136,"  Quel s’attuffò, e tornò sù convolto",L'infelice tuffatosi nell'acqua riemerso con il corpo macchiato.
1137," ma i demon che del ponte avean coperchio, gridar: ""Qui non ha loco il Santo Volto",!»I maligni nascosti dietro il ponte strillarono: «Non c'è la Sacra Reliquia qui!»
1138,"  qui si nuota altrimenti che nel Serchio",Si nuota in modo differente qui rispetto al fiume Serchio.
1139," Però, se tu non vuo’ di nostri graffi, non far sopra la pegola soverchio""","""Se desideri evitare ciò che potrebbe portarti dolore, resta nascosto nella melma."""
1140,"  Poi l’addentar con più di cento raffi, disser: ""Coverto convien che qui balli, sì che, se puoi, nascosamente accaffi""","""Lo catturarono con centinaia di uncini e gli disse: """"Qui, dovrai ballare ricoperto dalla pece; se hai abbastanza fortuna, potresti rubare qualcosa all'insaputa di tutti""""."""
1141,"  Non altrimenti i cuoci a’ lor vassalli fanno attuffare in mezzo la caldaia la carne con li uncin, perché non galli","""I cuochi ordinano ai loro sguatteri di tenere la carne giù nella pentola con gli uncini, per impedire che affiori."""
1142,"  Lo buon maestro ""Acciò che non si paia che tu ci sia"", mi disse, ""giù t’acquatta dopo uno scheggio, ch’alcun schermo t’aia","""»Il buon maestro mi disse: «Per non essere notato, mettiti dietro una sporgenza rocciosa, che possa servirti da scudo.»"""
1143,"  e per nulla offension che mi sia fatta, non temer tu, ch’i’ ho le cose conte, perch’altra volta fui a tal baratta""","""Non mi preoccuperò di qualsiasi offesa che possa ricevere, poiché so qual è il mio dovere dopo aver partecipato a un simile duello in precedenza."""
1144,"  Poscia passò di là dal co del ponte",Giunse alla fine del ponte
1145," e com’el giunse in su la ripa sesta, mestier li fu d’aver sicura fronte","""Non appena giunse all'argine della Bolgia successiva, fece del suo meglio per mostrare sicurezza."""
1146,"  Con quel furore e con quella tempesta ch’escono i cani a dosso al poverello che di sùbito chiede ove s’arresta,  ","""Con la medesima intensità con cui i cani abbaiano al mendicante che si era fermato a implorare l'elemosina da quel punto,"""
1147,"  usciron quei di sotto al ponticello, e volser contra lui tutt’i runcigli","""Virgilio si ritrovò circondato dai diavoli usciti da sotto il ponte, tutti armati di bastoni uncinati."""
1148," ma el gridò: ""Nessun di voi sia fello",!»Ma lui urlò: «Nessuno osare mancarmi di rispetto!»
1149,"  Innanzi che l’uncin vostro mi pigli, traggasi avante l’un di voi che m’oda, e poi d’arruncigliarmi si consigli""","""Si avvicini qualcuno, che mi ascolti prima di prendere una decisione su se mai sia il caso di uncinarmi."""
1150,"  Tutti gridaron: ""Vada Malacoda""",Tutti gridarono: «Vattene Malacoda!»
1151," per ch’un si mosse - e li altri stetter fermi - e venne a lui dicendo: ""Che li approda?""","""Il diavolo si spostò rispetto agli altri, e raggiunse Virgilio esclamando: """"Cosa può fargli bene?"""". Il mio maestro replicò in seguito."""
1152,"  ""Credi tu, Malacoda, qui vedermi esser venuto"", disse ’l mio maestro, ""sicuro già da tutti vostri schermi,  sanza voler divino e fato destro? ","""Pensi, Malacoda, di osservare me qui in totale sicurezza al di fuori del volere superiore e senza il supporto della fortuna?"""
1153,"  Lascian’andar, ché nel cielo è voluto ch’i’ mostri altrui questo cammin silvestro""","""Lascia che partiamo, dato che il destino ha in serbo per me una spedizione difficile da presentare ad altri."""
1154,"  Allor li fu l’orgoglio sì caduto, ch’e’ si lasciò cascar l’uncino a’ piedi, e disse a li altri: ""Omai non sia feruto""","""L'orgoglio abbandonò il diavolo, tanto che lui gettò via l'uncino ai suoi piedi e implorò agli altri: «Non fatevi del male!»."""
1155,"  E ’l duca mio a me: ""O tu che siedi tra li scheggion del ponte quatto quatto, sicuramente omai a me ti riedi""","""Il mio maestro mi rivolse queste parole: «Non temere di uscire allo scoperto, tu che ti eri acquattato tra le rocce del ponte. Torna da me e non avrai nulla da temere»"""
1156,"  Per ch’io mi mossi e a lui venni ratto",Mi precipitai verso di lui.
1157," e i diavoli si fecer tutti avanti, sì ch’io temetti ch’ei tenesser patto",I diavoli si avvicinarono in maniera tale che temetti non rispettassero le promesse.
1158,"  così vid’ïo già temer li fanti ch’uscivan patteggiati di Caprona, veggendo sé tra nemici cotanti","""I fanti che uscivano dal castello di Caprona secondo i termini della resa, erano spaventati nell'osservare molti avversari intorno a loro."""
1159,"  I’ m’accostai con tutta la persona lungo ’l mio duca, e non torceva li occhi da la sembianza lor ch’era non buona","""Io mi aggrappavo alla mia guida, in preda ad un'ondata di profonda inquietudine mentre guardavo la minacciosa presenza dei diavoli."""
1160,"  Ei chinavan li raffi e ""Vuo’ che ’l tocchi"", diceva l’un con l’altro, ""in sul groppone?""",Essi affilavano le loro forche e si domandavano tra di loro: «Dobbiamo dargli una botta sulla schiena?»
1161," E rispondien: ""Sì, fa che gliel’accocchi""","""Risposero: """"Assicurati di colpirelo forte""""."""
1162,"  Ma quel demonio che tenea sermone col duca mio, si volse tutto presto e disse: ""Posa, posa, Scarmiglione""","""Ma quel malvagio che stava parlando con il mio insegnante si voltò rapidamente e ordinò: «Resta dove sei, Scarmiglione»"""
1163,"  Poi disse a noi: ""Più oltre andar per questo iscoglio non si può, però che giace tutto spezzato al fondo l’arco sesto",»Ci disse che la strada era bloccata a causa del ponte crollato nella sesta Bolgia.
1164,"  E se l’andare avante pur vi piace, andatevene su per questa grotta","""Se decidete di procedere, seguite la direzione indicata dall'argine."""
1165," presso è un altro scoglio che via face",non distante c'è un altro ponte che consente il transito.
1166,"  Ier, più oltre cinqu’ ore che quest’otta, mille dugento con sessanta sei anni compié che qui la via fu rotta","""1266 anni fa, al cinque ore più tardi del tempo attuale, il ponte ha subito un crollo."""
1167,"  Io mando verso là di questi miei a riguardar s’alcun se ne sciorina","""Guidando con una mano ferma, invio i miei emissari verso quella direzione per accertare che nessuno possa sfuggire alla trappola."""
1168," gite con lor, che non saranno rei""","""Venite con loro, si assureranno di comportarsi bene."""
1169,"  ""Tra’ ti avante, Alichino, e Calcabrina"", cominciò elli a dire, ""e tu, Cagnazzo","""»“Andate avanti, Alichino e Calcabrina, seguiti da Cagnazzo!”"""
1170," e Barbariccia guidi la decina",Barbariccia dovrebbe guidare i dieci demoni.
1171,"  Libicocco vegn’oltre e Draghignazzo, Cirïatto sannuto e Graffiacane e Farfarello e Rubicante pazzo","""Sarà richiesto anche l'intervento di Libicocco e Draghignazzo, Ciriatto dalle Ali Grandi, Graffiacane, Farfarello ed il folle Rubicante."""
1172,"  Cercate ’ntorno le boglienti pane",Esaminare accuratamente la vischiosa pece bollente
1173," costor sian salvi infino a l’altro scheggio che tutto intero va sovra le tane""","""Che questi due percorrano il ponte, intatto, fino all'altra Bolgia e siano protetti da ogni male."""
1174,"  ""Omè, maestro, che è quel ch’i’ veggio?"", diss’io, ""deh, sanza scorta andianci soli, se tu sa’ ir","""Ricordando le mie parole, domandai: """"Oh maestro, cosa vedo? Sarà possibile percorrere la via senza una guida"""""""
1175," ch’i’ per me non la cheggio",di certo io non lo chiederò
1176,"  Se tu se’ sì accorto come suoli, non vedi tu ch’e’ digrignan li denti e con le ciglia ne minaccian duoli?""","""Se si comporta come un saggio, non certo si possono notare i diavoli che mostrano i denti e apparire minacciosi?"""
1177,"  Ed elli a me: ""Non vo’ che tu paventi",»Lui mi disse che non dovevo avere paura.
1178," lasciali digrignar pur a lor senno, ch’e’ fanno ciò per li lessi dolenti""",Rimuovili pure quando digrignano i denti per colpa di coloro che sono intrappolati nel loro destino di punizione.
1179,"  Per l’argine sinistro volta dienno",I diavoli svoltarono a sinistra sull'argine.
1180," ma prima avea ciascun la lingua stretta coi denti, verso lor duca, per cenno","""Prima, tutti quanti avevano serrato le labbra e si erano voltati verso la loro guida come per un accordo segreto."""
1181,"  ed elli avea del cul fatto trombetta",e quello aveva prodotto un suono indelicato con i glutei
1182," Io vidi già cavalier muover campo, e cominciare stormo e far lor mostra, e talvolta partir per loro scampo","""Ho avuto l'opportunità di osservare i cavalieri partire alla volta della battaglia, marciare in parata e talvolta ritirarsi."""
1183," corridor vidi per la terra vostra, o Aretini, e vidi gir gualdane, fedir torneamenti e correr giostra","""Ho osservato dei cavalieri nella vostra Aretina, e li ho visti compiere scorrerie militari, competere in gare a squadre e da soli."""
